rebalance_date,effective_date,estimation_end,ticker,asset_class,sector,base_weight,sentiment_lag1,rolling_mean,rolling_std,z_score,signal_available,sentiment_source_date,lambda,raw_tilted_weight,weight,variant
2021-07-01,2021-07-02,2021-07-01,TMUS,equity,Comm,2.2983211875887225e-18,0.1842375,0.12970674850704852,0.1479029357943395,0.36869282681972604,True,2021-07-01,0.0,2.2983211875887225e-18,2.2983211875887225e-18,base
2021-07-01,2021-07-02,2021-07-01,TTWO,equity,Comm,0.03032045641852328,0.1842375,0.12970674850704852,0.1479029357943395,0.36869282681972604,True,2021-07-01,0.0,0.03032045641852328,0.03032045641852328,base
2021-07-01,2021-07-02,2021-07-01,UPS,equity,Industrials,0.011235968560497847,0.26194999999999996,0.12566626167124179,0.11959959508645962,1.1394999977235494,True,2021-07-01,0.0,0.011235968560497847,0.011235968560497847,base
2021-07-01,2021-07-02,2021-07-01,USB,equity,Financials,7.264636305407304e-18,0.18588636363636366,0.13483182446323835,0.10124153595216559,0.5042845181373725,True,2021-07-01,0.0,7.264636305407304e-18,7.264636305407304e-18,base
2021-07-01,2021-07-02,2021-07-01,V,equity,Financials,0.0,0.18588636363636366,0.13483182446323835,0.10124153595216559,0.5042845181373725,True,2021-07-01,0.0,0.0,0.0,base
2021-07-01,2021-07-02,2021-07-01,WFC,equity,Financials,0.0,0.18588636363636366,0.13483182446323835,0.10124153595216559,0.5042845181373725,True,2021-07-01,0.0,0.0,0.0,base
2021-07-01,2021-07-02,2021-07-01,WMT,equity,Consumer,0.21350306686824247,0.102725,0.11580194968163063,0.09854296250420944,-0.13270302971733802,True,2021-07-01,0.0,0.21350306686824247,0.21350306686824247,base
2021-07-01,2021-07-02,2021-07-01,XOM,equity,Energy,0.0,0.09315999999999999,0.10776949067460317,0.1378556736210132,-0.10597670948797476,True,2021-07-01,0.0,0.0,0.0,base
2021-08-02,2021-08-03,2021-08-02,ABBV,equity,Healthcare,0.12993600059389307,0.263253,0.13898345081770083,0.1500692419548044,0.8280814080457928,True,2021-08-02,0.0,0.12993600059389307,0.12993600059389307,base
2021-08-02,2021-08-03,2021-08-02,ABT,equity,Healthcare,0.0,0.263253,0.13898345081770083,0.1500692419548044,0.8280814080457928,True,2021-08-02,0.0,0.0,0.0,base
2021-08-02,2021-08-03,2021-08-02,ADBE,equity,Tech,1.0714362776466285e-17,0.10725608465608466,0.13723076430937892,0.13513285858358046,-0.22181636625968912,True,2021-08-02,0.0,1.0714362776466285e-17,1.0714362776466285e-17,base
2021-08-02,2021-08-03,2021-08-02,AEP,equity,Utilities,1.0958624130314004e-17,-0.07309999999999998,0.22990379594820382,0.21268955376942045,-1.424629421512136,True,2021-08-02,0.0,1.0958624130314004e-17,1.0958624130314004e-17,base
2021-08-02,2021-08-03,2021-08-02,AMD,equity,Tech,0.0,0.10725608465608466,0.13723076430937892,0.13513285858358046,-0.22181636625968912,True,2021-08-02,0.0,0.0,0.0,base
2021-08-02,2021-08-03,2021-08-02,AMGN,equity,Healthcare,0.0,0.263253,0.13898345081770083,0.1500692419548044,0.8280814080457928,True,2021-08-02,0.0,0.0,0.0,base
2021-08-02,2021-08-03,2021-08-02,AMT,equity,RealEstate,2.549976684328995e-17,0.17465,0.11912968333333333,0.21335919466609335,0.2602199392135682,True,2021-08-02,0.0,2.549976684328995e-17,2.549976684328995e-17,base
2021-08-02,2021-08-03,2021-08-02,BA,equity,Industrials,0.0,0.13745555555555555,0.12740470207231042,0.12762941079643902,0.07875029290290796,True,2021-08-02,0.0,0.0,0.0,base
2021-08-02,2021-08-03,2021-08-02,CAT,equity,Industrials,0.0,0.13745555555555555,0.12740470207231042,0.12762941079643902,0.07875029290290796,True,2021-08-02,0.0,0.0,0.0,base
2021-08-02,2021-08-03,2021-08-02,CCI,equity,RealEstate,1.5787158127052568e-18,0.17465,0.11912968333333333,0.21335919466609335,0.2602199392135682,True,2021-08-02,0.0,1.5787158127052568e-18,1.5787158127052568e-18,base
2021-08-02,2021-08-03,2021-08-02,CMCSA,equity,Comm,2.9559556874754916e-18,0.04980416666666666,0.12791591093489843,0.1422967308076958,-0.5489356208316155,True,2021-08-02,0.0,2.9559556874754916e-18,2.9559556874754916e-18,base
2021-08-02,2021-08-03,2021-08-02,COP,equity,Energy,0.0,0.040445666666666664,0.11175648047138047,0.13290758836958333,-0.5365443364032455,True,2021-08-02,0.0,0.0,0.0,base
2021-08-02,2021-08-03,2021-08-02,CVX,equity,Energy,0.0,0.040445666666666664,0.11175648047138047,0.13290758836958333,-0.5365443364032455,True,2021-08-02,0.0,0.0,0.0,base
2021-08-02,2021-08-03,2021-08-02,D,equity,Utilities,7.385384023934535e-18,-0.07309999999999998,0.22990379594820382,0.21268955376942045,-1.424629421512136,True,2021-08-02,0.0,7.385384023934535e-18,7.385384023934535e-18,base
2021-08-02,2021-08-03,2021-08-02,DD,equity,Materials,1.933237787630074e-17,0.0,0.11187181565656566,0.12833218147835224,-0.8717362579505189,True,2021-08-02,0.0,1.933237787630074e-17,1.933237787630074e-17,base
2021-08-02,2021-08-03,2021-08-02,DIS,equity,Consumer,1.4736919064287127e-18,0.27209696969696967,0.1196208637919212,0.09219636013269317,1.653819149536901,True,2021-08-02,0.0,1.4736919064287127e-18,1.4736919064287127e-18,base
2021-08-02,2021-08-03,2021-08-02,DOW,equity,Materials,6.581436028457323e-18,0.0,0.11187181565656566,0.12833218147835224,-0.8717362579505189,True,2021-08-02,0.0,6.581436028457323e-18,6.581436028457323e-18,base
2021-08-02,2021-08-03,2021-08-02,DUK,equity,Utilities,0.0,-0.07309999999999998,0.22990379594820382,0.21268955376942045,-1.424629421512136,True,2021-08-02,0.0,0.0,0.0,base
2021-08-02,2021-08-03,2021-08-02,EA,equity,Comm,0.08994408657385071,0.04980416666666666,0.12791591093489843,0.1422967308076958,-0.5489356208316155,True,2021-08-02,0.0,0.08994408657385071,0.08994408657385071,base
2021-08-02,2021-08-03,2021-08-02,GE,equity,Industrials,0.0,0.13745555555555555,0.12740470207231042,0.12762941079643902,0.07875029290290796,True,2021-08-02,0.0,0.0,0.0,base
2021-08-02,2021-08-03,2021-08-02,GILD,equity,Healthcare,0.11170304061190452,0.263253,0.13898345081770083,0.1500692419548044,0.8280814080457928,True,2021-08-02,0.0,0.11170304061190452,0.11170304061190452,base
2021-08-02,2021-08-03,2021-08-02,GS,equity,Financials,8.155162102792944e-18,0.32739666666666667,0.12379815859233359,0.11074051166305887,1.8385187590048857,True,2021-08-02,0.0,8.155162102792944e-18,8.155162102792944e-18,base
2021-08-02,2021-08-03,2021-08-02,INTC,equity,Tech,0.0,0.10725608465608466,0.13723076430937892,0.13513285858358046,-0.22181636625968912,True,2021-08-02,0.0,0.0,0.0,base
2021-08-02,2021-08-03,2021-08-02,KO,equity,Consumer,0.011701727992561329,0.27209696969696967,0.1196208637919212,0.09219636013269317,1.653819149536901,True,2021-08-02,0.0,0.011701727992561329,0.011701727992561329,base
2021-08-02,2021-08-03,2021-08-02,MMM,equity,Industrials,0.0976741217739991,0.13745555555555555,0.12740470207231042,0.12762941079643902,0.07875029290290796,True,2021-08-02,0.0,0.0976741217739991,0.0976741217739991,base
2021-08-02,2021-08-03,2021-08-02,MRK,equity,Healthcare,0.08676104694172199,0.263253,0.13898345081770083,0.1500692419548044,0.8280814080457928,True,2021-08-02,0.0,0.08676104694172199,0.08676104694172199,base
2021-08-02,2021-08-03,2021-08-02,MS,equity,Financials,1.3237863146020826e-17,0.32739666666666667,0.12379815859233359,0.11074051166305887,1.8385187590048857,True,2021-08-02,0.0,1.3237863146020826e-17,1.3237863146020826e-17,base
2021-08-02,2021-08-03,2021-08-02,NEE,equity,Utilities,3.965912651900395e-18,-0.07309999999999998,0.22990379594820382,0.21268955376942045,-1.424629421512136,True,2021-08-02,0.0,3.965912651900395e-18,3.965912651900395e-18,base
2021-08-02,2021-08-03,2021-08-02,NEM,equity,Materials,0.10761542636281336,0.0,0.11187181565656566,0.12833218147835224,-0.8717362579505189,True,2021-08-02,0.0,0.10761542636281336,0.10761542636281336,base
2021-08-02,2021-08-03,2021-08-02,NKE,equity,Consumer,0.0,0.27209696969696967,0.1196208637919212,0.09219636013269317,1.653819149536901,True,2021-08-02,0.0,0.0,0.0,base
2021-08-02,2021-08-03,2021-08-02,NUE,equity,Materials,0.0,0.0,0.11187181565656566,0.12833218147835224,-0.8717362579505189,True,2021-08-02,0.0,0.0,0.0,base
2021-08-02,2021-08-03,2021-08-02,NVDA,equity,Tech,2.4136800992459698e-17,0.10725608465608466,0.13723076430937892,0.13513285858358046,-0.22181636625968912,True,2021-08-02,0.0,2.4136800992459698e-17,2.4136800992459698e-17,base
2021-08-02,2021-08-03,2021-08-02,O,equity,RealEstate,0.0,0.17465,0.11912968333333333,0.21335919466609335,0.2602199392135682,True,2021-08-02,0.0,0.0,0.0,base
2021-08-02,2021-08-03,2021-08-02,OXY,equity,Energy,0.0,0.040445666666666664,0.11175648047138047,0.13290758836958333,-0.5365443364032455,True,2021-08-02,0.0,0.0,0.0,base
2021-08-02,2021-08-03,2021-08-02,PLD,equity,RealEstate,2.900354095514836e-18,0.17465,0.11912968333333333,0.21335919466609335,0.2602199392135682,True,2021-08-02,0.0,2.900354095514836e-18,2.900354095514836e-18,base
2021-08-02,2021-08-03,2021-08-02,PSA,equity,RealEstate,0.10382348144624175,0.17465,0.11912968333333333,0.21335919466609335,0.2602199392135682,True,2021-08-02,0.0,0.10382348144624175,0.10382348144624175,base
2021-08-02,2021-08-03,2021-08-02,QCOM,equity,Tech,2.303563824262489e-17,0.10725608465608466,0.13723076430937892,0.13513285858358046,-0.22181636625968912,True,2021-08-02,0.0,2.303563824262489e-17,2.303563824262489e-17,base
2021-08-02,2021-08-03,2021-08-02,SBUX,equity,Consumer,0.0,0.27209696969696967,0.1196208637919212,0.09219636013269317,1.653819149536901,True,2021-08-02,0.0,0.0,0.0,base
2021-08-02,2021-08-03,2021-08-02,SHW,equity,Materials,0.0,0.0,0.11187181565656566,0.12833218147835224,-0.8717362579505189,True,2021-08-02,0.0,0.0,0.0,base
2021-08-02,2021-08-03,2021-08-02,SLB,equity,Energy,0.0,0.040445666666666664,0.11175648047138047,0.13290758836958333,-0.5365443364032455,True,2021-08-02,0.0,0.0,0.0,base
2021-08-02,2021-08-03,2021-08-02,SO,equity,Utilities,0.0,-0.07309999999999998,0.22990379594820382,0.21268955376942045,-1.424629421512136,True,2021-08-02,0.0,0.0,0.0,base
2021-08-02,2021-08-03,2021-08-02,T,equity,Comm,0.0,0.04980416666666666,0.12791591093489843,0.1422967308076958,-0.5489356208316155,True,2021-08-02,0.0,0.0,0.0,base
2021-08-02,2021-08-03,2021-08-02,TMUS,equity,Comm,2.0489531580923806e-18,0.04980416666666666,0.12791591093489843,0.1422967308076958,-0.5489356208316155,True,2021-08-02,0.0,2.0489531580923806e-18,2.0489531580923806e-18,base
2021-08-02,2021-08-03,2021-08-02,TTWO,equity,Comm,0.03210834811076418,0.04980416666666666,0.12791591093489843,0.1422967308076958,-0.5489356208316155,True,2021-08-02,0.0,0.03210834811076418,0.03210834811076418,base
2021-08-02,2021-08-03,2021-08-02,UPS,equity,Industrials,0.012100306575452954,0.13745555555555555,0.12740470207231042,0.12762941079643902,0.07875029290290796,True,2021-08-02,0.0,0.012100306575452954,0.012100306575452954,base
2021-08-02,2021-08-03,2021-08-02,USB,equity,Financials,9.705013003466195e-18,0.32739666666666667,0.12379815859233359,0.11074051166305887,1.8385187590048857,True,2021-08-02,0.0,9.705013003466195e-18,9.705013003466195e-18,base
2021-08-02,2021-08-03,2021-08-02,V,equity,Financials,0.0,0.32739666666666667,0.12379815859233359,0.11074051166305887,1.8385187590048857,True,2021-08-02,0.0,0.0,0.0,base
2021-08-02,2021-08-03,2021-08-02,WFC,equity,Financials,0.0,0.32739666666666667,0.12379815859233359,0.11074051166305887,1.8385187590048857,True,2021-08-02,0.0,0.0,0.0,base
2021-08-02,2021-08-03,2021-08-02,WMT,equity,Consumer,0.21663241301679692,0.27209696969696967,0.1196208637919212,0.09219636013269317,1.653819149536901,True,2021-08-02,0.0,0.21663241301679692,0.21663241301679692,base
2021-08-02,2021-08-03,2021-08-02,XOM,equity,Energy,0.0,0.040445666666666664,0.11175648047138047,0.13290758836958333,-0.5365443364032455,True,2021-08-02,0.0,0.0,0.0,base
2021-09-01,2021-09-02,2021-09-01,ABBV,equity,Healthcare,0.12017519507149073,0.08912083333333333,0.14561822165103416,0.1372019071059319,-0.41178282073061784,True,2021-09-01,0.0,0.12017519507149073,0.12017519507149073,base
2021-09-01,2021-09-02,2021-09-01,ABT,equity,Healthcare,0.0,0.08912083333333333,0.14561822165103416,0.1372019071059319,-0.41178282073061784,True,2021-09-01,0.0,0.0,0.0,base
2021-09-01,2021-09-02,2021-09-01,ADBE,equity,Tech,0.0,-0.040555555555555546,0.11266399981523106,0.13317034069504705,-1.1505531529851019,True,2021-09-01,0.0,0.0,0.0,base
2021-09-01,2021-09-02,2021-09-01,AEP,equity,Utilities,0.0,0.1733,0.17049544890873017,0.20533263999370857,0.013658574162177885,True,2021-09-01,0.0,0.0,0.0,base
2021-09-01,2021-09-02,2021-09-01,AMD,equity,Tech,0.0,-0.040555555555555546,0.11266399981523106,0.13317034069504705,-1.1505531529851019,True,2021-09-01,0.0,0.0,0.0,base
2021-09-01,2021-09-02,2021-09-01,AMGN,equity,Healthcare,0.0,0.08912083333333333,0.14561822165103416,0.1372019071059319,-0.41178282073061784,True,2021-09-01,0.0,0.0,0.0,base
2021-09-01,2021-09-02,2021-09-01,AMT,equity,RealEstate,3.286625569210585e-19,0.2732,0.11851211538461538,0.19503717106490703,0.793120017947274,True,2021-09-01,0.0,3.286625569210585e-19,3.286625569210585e-19,base
2021-09-01,2021-09-02,2021-09-01,BA,equity,Industrials,0.0,0.0,0.10785348500881835,0.13898150526594974,-0.7760276074318954,True,2021-09-01,0.0,0.0,0.0,base
2021-09-01,2021-09-02,2021-09-01,CAT,equity,Industrials,1.4355607736697407e-19,0.0,0.10785348500881835,0.13898150526594974,-0.7760276074318954,True,2021-09-01,0.0,1.4355607736697407e-19,1.4355607736697407e-19,base
2021-09-01,2021-09-02,2021-09-01,CCI,equity,RealEstate,2.0605299125615814e-17,0.2732,0.11851211538461538,0.19503717106490703,0.793120017947274,True,2021-09-01,0.0,2.0605299125615814e-17,2.0605299125615814e-17,base
2021-09-01,2021-09-02,2021-09-01,CMCSA,equity,Comm,1.2939683092346317e-17,,0.1320488670093795,0.13590493937323506,0.0,False,,0.0,1.2939683092346317e-17,1.2939683092346317e-17,base
2021-09-01,2021-09-02,2021-09-01,COP,equity,Energy,0.0,-0.08500714285714286,0.09531087586580086,0.1356053575202834,-1.329726361998436,True,2021-09-01,0.0,0.0,0.0,base
2021-09-01,2021-09-02,2021-09-01,CVX,equity,Energy,9.190009772640415e-18,-0.08500714285714286,0.09531087586580086,0.1356053575202834,-1.329726361998436,True,2021-09-01,0.0,9.190009772640415e-18,9.190009772640415e-18,base
2021-09-01,2021-09-02,2021-09-01,D,equity,Utilities,0.0,0.1733,0.17049544890873017,0.20533263999370857,0.013658574162177885,True,2021-09-01,0.0,0.0,0.0,base
2021-09-01,2021-09-02,2021-09-01,DD,equity,Materials,0.0,0.0,0.0947588988095238,0.12076397576176116,-0.7846619673772646,True,2021-09-01,0.0,0.0,0.0,base
2021-09-01,2021-09-02,2021-09-01,DIS,equity,Consumer,0.0,0.24788095238095237,0.1161667500953035,0.07640103627065098,1.7239844996218476,True,2021-09-01,0.0,0.0,0.0,base
2021-09-01,2021-09-02,2021-09-01,DOW,equity,Materials,0.0,0.0,0.0947588988095238,0.12076397576176116,-0.7846619673772646,True,2021-09-01,0.0,0.0,0.0,base
2021-09-01,2021-09-02,2021-09-01,DUK,equity,Utilities,4.199378580577746e-18,0.1733,0.17049544890873017,0.20533263999370857,0.013658574162177885,True,2021-09-01,0.0,4.199378580577746e-18,4.199378580577746e-18,base
2021-09-01,2021-09-02,2021-09-01,EA,equity,Comm,0.09307003213637548,,0.1320488670093795,0.13590493937323506,0.0,False,,0.0,0.09307003213637548,0.09307003213637548,base
2021-09-01,2021-09-02,2021-09-01,GE,equity,Industrials,8.889712515839312e-18,0.0,0.10785348500881835,0.13898150526594974,-0.7760276074318954,True,2021-09-01,0.0,8.889712515839312e-18,8.889712515839312e-18,base
2021-09-01,2021-09-02,2021-09-01,GILD,equity,Healthcare,0.10936351543791044,0.08912083333333333,0.14561822165103416,0.1372019071059319,-0.41178282073061784,True,2021-09-01,0.0,0.10936351543791044,0.10936351543791044,base
2021-09-01,2021-09-02,2021-09-01,GS,equity,Financials,0.0,0.10151874999999999,0.11810535478942354,0.108417298295022,-0.1529885456496855,True,2021-09-01,0.0,0.0,0.0,base
2021-09-01,2021-09-02,2021-09-01,INTC,equity,Tech,0.0,-0.040555555555555546,0.11266399981523106,0.13317034069504705,-1.1505531529851019,True,2021-09-01,0.0,0.0,0.0,base
2021-09-01,2021-09-02,2021-09-01,KO,equity,Consumer,0.015227030218054799,0.24788095238095237,0.1161667500953035,0.07640103627065098,1.7239844996218476,True,2021-09-01,0.0,0.015227030218054799,0.015227030218054799,base
2021-09-01,2021-09-02,2021-09-01,MMM,equity,Industrials,0.09840167125529724,0.0,0.10785348500881835,0.13898150526594974,-0.7760276074318954,True,2021-09-01,0.0,0.09840167125529724,0.09840167125529724,base
2021-09-01,2021-09-02,2021-09-01,MRK,equity,Healthcare,0.09129384964642372,0.08912083333333333,0.14561822165103416,0.1372019071059319,-0.41178282073061784,True,2021-09-01,0.0,0.09129384964642372,0.09129384964642372,base
2021-09-01,2021-09-02,2021-09-01,MS,equity,Financials,0.0,0.10151874999999999,0.11810535478942354,0.108417298295022,-0.1529885456496855,True,2021-09-01,0.0,0.0,0.0,base
2021-09-01,2021-09-02,2021-09-01,NEE,equity,Utilities,0.0,0.1733,0.17049544890873017,0.20533263999370857,0.013658574162177885,True,2021-09-01,0.0,0.0,0.0,base
2021-09-01,2021-09-02,2021-09-01,NEM,equity,Materials,0.10511747776147369,0.0,0.0947588988095238,0.12076397576176116,-0.7846619673772646,True,2021-09-01,0.0,0.10511747776147369,0.10511747776147369,base
2021-09-01,2021-09-02,2021-09-01,NKE,equity,Consumer,8.973154356015905e-18,0.24788095238095237,0.1161667500953035,0.07640103627065098,1.7239844996218476,True,2021-09-01,0.0,8.973154356015905e-18,8.973154356015905e-18,base
2021-09-01,2021-09-02,2021-09-01,NUE,equity,Materials,0.0,0.0,0.0947588988095238,0.12076397576176116,-0.7846619673772646,True,2021-09-01,0.0,0.0,0.0,base
2021-09-01,2021-09-02,2021-09-01,NVDA,equity,Tech,0.0,-0.040555555555555546,0.11266399981523106,0.13317034069504705,-1.1505531529851019,True,2021-09-01,0.0,0.0,0.0,base
2021-09-01,2021-09-02,2021-09-01,O,equity,RealEstate,2.6461548040878258e-18,0.2732,0.11851211538461538,0.19503717106490703,0.793120017947274,True,2021-09-01,0.0,2.6461548040878258e-18,2.6461548040878258e-18,base
2021-09-01,2021-09-02,2021-09-01,OXY,equity,Energy,0.0,-0.08500714285714286,0.09531087586580086,0.1356053575202834,-1.329726361998436,True,2021-09-01,0.0,0.0,0.0,base
2021-09-01,2021-09-02,2021-09-01,PLD,equity,RealEstate,1.1989860206386199e-18,0.2732,0.11851211538461538,0.19503717106490703,0.793120017947274,True,2021-09-01,0.0,1.1989860206386199e-18,1.1989860206386199e-18,base
2021-09-01,2021-09-02,2021-09-01,PSA,equity,RealEstate,0.10660565422154145,0.2732,0.11851211538461538,0.19503717106490703,0.793120017947274,True,2021-09-01,0.0,0.10660565422154145,0.10660565422154145,base
2021-09-01,2021-09-02,2021-09-01,QCOM,equity,Tech,0.0,-0.040555555555555546,0.11266399981523106,0.13317034069504705,-1.1505531529851019,True,2021-09-01,0.0,0.0,0.0,base
2021-09-01,2021-09-02,2021-09-01,SBUX,equity,Consumer,1.619027441221854e-17,0.24788095238095237,0.1161667500953035,0.07640103627065098,1.7239844996218476,True,2021-09-01,0.0,1.619027441221854e-17,1.619027441221854e-17,base
2021-09-01,2021-09-02,2021-09-01,SHW,equity,Materials,4.96433929972529e-18,0.0,0.0947588988095238,0.12076397576176116,-0.7846619673772646,True,2021-09-01,0.0,4.96433929972529e-18,4.96433929972529e-18,base
2021-09-01,2021-09-02,2021-09-01,SLB,equity,Energy,0.0,-0.08500714285714286,0.09531087586580086,0.1356053575202834,-1.329726361998436,True,2021-09-01,0.0,0.0,0.0,base
2021-09-01,2021-09-02,2021-09-01,SO,equity,Utilities,0.0,0.1733,0.17049544890873017,0.20533263999370857,0.013658574162177885,True,2021-09-01,0.0,0.0,0.0,base
2021-09-01,2021-09-02,2021-09-01,T,equity,Comm,1.3849440807509623e-17,,0.1320488670093795,0.13590493937323506,0.0,False,,0.0,1.3849440807509623e-17,1.3849440807509623e-17,base
2021-09-01,2021-09-02,2021-09-01,TMUS,equity,Comm,2.6817750777342547e-18,,0.1320488670093795,0.13590493937323506,0.0,False,,0.0,2.6817750777342547e-18,2.6817750777342547e-18,base
2021-09-01,2021-09-02,2021-09-01,TTWO,equity,Comm,0.03372623531850412,,0.1320488670093795,0.13590493937323506,0.0,False,,0.0,0.03372623531850412,0.03372623531850412,base
2021-09-01,2021-09-02,2021-09-01,UPS,equity,Industrials,0.011704273310680286,0.0,0.10785348500881835,0.13898150526594974,-0.7760276074318954,True,2021-09-01,0.0,0.011704273310680286,0.011704273310680286,base
2021-09-01,2021-09-02,2021-09-01,USB,equity,Financials,1.2002638493970732e-17,0.10151874999999999,0.11810535478942354,0.108417298295022,-0.1529885456496855,True,2021-09-01,0.0,1.2002638493970732e-17,1.2002638493970732e-17,base
2021-09-01,2021-09-02,2021-09-01,V,equity,Financials,5.750224326538649e-18,0.10151874999999999,0.11810535478942354,0.108417298295022,-0.1529885456496855,True,2021-09-01,0.0,5.750224326538649e-18,5.750224326538649e-18,base
2021-09-01,2021-09-02,2021-09-01,WFC,equity,Financials,6.074185745951014e-18,0.10151874999999999,0.11810535478942354,0.108417298295022,-0.1529885456496855,True,2021-09-01,0.0,6.074185745951014e-18,6.074185745951014e-18,base
2021-09-01,2021-09-02,2021-09-01,WMT,equity,Consumer,0.215315065622248,0.24788095238095237,0.1161667500953035,0.07640103627065098,1.7239844996218476,True,2021-09-01,0.0,0.215315065622248,0.215315065622248,base
2021-09-01,2021-09-02,2021-09-01,XOM,equity,Energy,5.423400347809656e-17,-0.08500714285714286,0.09531087586580086,0.1356053575202834,-1.329726361998436,True,2021-09-01,0.0,5.423400347809656e-17,5.423400347809656e-17,base
2021-10-01,2021-10-04,2021-10-01,ABBV,equity,Healthcare,0.11750708745060334,0.09909259259259258,0.1316314699354318,0.1310904743858333,-0.24821694707632871,True,2021-10-01,0.0,0.11750708745060334,0.11750708745060334,base
2021-10-01,2021-10-04,2021-10-01,ABT,equity,Healthcare,0.0,0.09909259259259258,0.1316314699354318,0.1310904743858333,-0.24821694707632871,True,2021-10-01,0.0,0.0,0.0,base
2021-10-01,2021-10-04,2021-10-01,ADBE,equity,Tech,1.4681070379837238e-17,-0.171766,0.11036352530023989,0.11572393043702553,-2.4379531894120094,True,2021-10-01,0.0,1.4681070379837238e-17,1.4681070379837238e-17,base
2021-10-01,2021-10-04,2021-10-01,AEP,equity,Utilities,0.0,0.0,0.15414132575757575,0.20358581830385344,-0.757131940926841,True,2021-10-01,0.0,0.0,0.0,base
2021-10-01,2021-10-04,2021-10-01,AMD,equity,Tech,0.0,-0.171766,0.11036352530023989,0.11572393043702553,-2.4379531894120094,True,2021-10-01,0.0,0.0,0.0,base
2021-10-01,2021-10-04,2021-10-01,AMGN,equity,Healthcare,8.817538222293484e-18,0.09909259259259258,0.1316314699354318,0.1310904743858333,-0.24821694707632871,True,2021-10-01,0.0,8.817538222293484e-18,8.817538222293484e-18,base
2021-10-01,2021-10-04,2021-10-01,AMT,equity,RealEstate,0.0,0.0,0.12194441872427984,0.16873176346437366,-0.722711694707247,True,2021-10-01,0.0,0.0,0.0,base
2021-10-01,2021-10-04,2021-10-01,BA,equity,Industrials,9.165783758536388e-18,0.21075,0.09451599889770722,0.12414149501748348,0.9363025722053931,True,2021-10-01,0.0,9.165783758536388e-18,9.165783758536388e-18,base
2021-10-01,2021-10-04,2021-10-01,CAT,equity,Industrials,1.7327642835215932e-18,0.21075,0.09451599889770722,0.12414149501748348,0.9363025722053931,True,2021-10-01,0.0,1.7327642835215932e-18,1.7327642835215932e-18,base
2021-10-01,2021-10-04,2021-10-01,CCI,equity,RealEstate,2.5914157776941773e-18,0.0,0.12194441872427984,0.16873176346437366,-0.722711694707247,True,2021-10-01,0.0,2.5914157776941773e-18,2.5914157776941773e-18,base
2021-10-01,2021-10-04,2021-10-01,CMCSA,equity,Comm,5.098855748178169e-18,0.20576250000000001,0.1308497089784039,0.11388233695055823,0.657808691211872,True,2021-10-01,0.0,5.098855748178169e-18,5.098855748178169e-18,base
2021-10-01,2021-10-04,2021-10-01,COP,equity,Energy,7.988403158573061e-18,0.23672500000000002,0.07033501999482,0.12168830175235974,1.3673457317515192,True,2021-10-01,0.0,7.988403158573061e-18,7.988403158573061e-18,base
2021-10-01,2021-10-04,2021-10-01,CVX,equity,Energy,0.0,0.23672500000000002,0.07033501999482,0.12168830175235974,1.3673457317515192,True,2021-10-01,0.0,0.0,0.0,base
2021-10-01,2021-10-04,2021-10-01,D,equity,Utilities,2.7559132820819436e-18,0.0,0.15414132575757575,0.20358581830385344,-0.757131940926841,True,2021-10-01,0.0,2.7559132820819436e-18,2.7559132820819436e-18,base
2021-10-01,2021-10-04,2021-10-01,DD,equity,Materials,1.1735737112611435e-17,0.0,0.0769005257936508,0.14524577939610256,-0.5294510182215615,True,2021-10-01,0.0,1.1735737112611435e-17,1.1735737112611435e-17,base
2021-10-01,2021-10-04,2021-10-01,DIS,equity,Consumer,0.0,0.18347452380952378,0.12675784855668007,0.08008812371178209,0.7081783493511896,True,2021-10-01,0.0,0.0,0.0,base
2021-10-01,2021-10-04,2021-10-01,DOW,equity,Materials,0.0,0.0,0.0769005257936508,0.14524577939610256,-0.5294510182215615,True,2021-10-01,0.0,0.0,0.0,base
2021-10-01,2021-10-04,2021-10-01,DUK,equity,Utilities,0.0,0.0,0.15414132575757575,0.20358581830385344,-0.757131940926841,True,2021-10-01,0.0,0.0,0.0,base
2021-10-01,2021-10-04,2021-10-01,EA,equity,Comm,0.09453255574531881,0.20576250000000001,0.1308497089784039,0.11388233695055823,0.657808691211872,True,2021-10-01,0.0,0.09453255574531881,0.09453255574531881,base
2021-10-01,2021-10-04,2021-10-01,GE,equity,Industrials,0.0,0.21075,0.09451599889770722,0.12414149501748348,0.9363025722053931,True,2021-10-01,0.0,0.0,0.0,base
2021-10-01,2021-10-04,2021-10-01,GILD,equity,Healthcare,0.11086539425258171,0.09909259259259258,0.1316314699354318,0.1310904743858333,-0.24821694707632871,True,2021-10-01,0.0,0.11086539425258171,0.11086539425258171,base
2021-10-01,2021-10-04,2021-10-01,GS,equity,Financials,0.0,0.20264333333333337,0.11066097614283864,0.10745733600791116,0.8559895546240125,True,2021-10-01,0.0,0.0,0.0,base
2021-10-01,2021-10-04,2021-10-01,INTC,equity,Tech,1.2659602407084819e-17,-0.171766,0.11036352530023989,0.11572393043702553,-2.4379531894120094,True,2021-10-01,0.0,1.2659602407084819e-17,1.2659602407084819e-17,base
2021-10-01,2021-10-04,2021-10-01,KO,equity,Consumer,0.017890252427815997,0.18347452380952378,0.12675784855668007,0.08008812371178209,0.7081783493511896,True,2021-10-01,0.0,0.017890252427815997,0.017890252427815997,base
