date,variant,daily_return,growth_of_1,drawdown
2023-05-05,base,0.008240982278688799,1.1834222845993134,-0.030528528343750416
2023-05-08,base,-0.0008822134269959321,1.1823782535700338,-0.031383809093135095
2023-05-09,base,-0.0031734552168440444,1.1786260291329589,-0.0344576691972881
2023-05-10,base,-0.0022055243125209496,1.176026540770336,-0.03658719628264173
2023-05-11,base,-0.0019253250144012925,1.173762307453791,-0.038442079052833256
2023-05-12,base,-0.00034332999052414596,1.1733593196518954,-0.03877221072472037
2023-05-15,base,-0.001512102423293074,1.1715850801812564,-0.04022568559422013
2023-05-16,base,-0.013396869607169713,1.1558895076283626,-0.05308365693662509
2023-05-17,base,-8.71181876951337e-05,1.1557888086292822,-0.05316615057233165
2023-05-18,base,0.002596606854258748,1.1587899377718445,-0.05070759530906366
2023-05-19,base,0.001013986656285225,1.1599649353061827,-0.049745025477794136
2023-05-22,base,-0.004417577020442303,1.1548407008634554,-0.05394285001680432
2023-05-23,base,-0.006170582773467737,1.147714660728608,-0.05978057396920666
2023-05-24,base,-0.00640699950710053,1.1403612534630276,-0.06580455936835228
2023-05-25,base,-0.011032703617848598,1.1277799857362918,-0.07611126078598673
2023-05-26,base,-4.369356615170655e-05,1.1277307090068804,-0.07615162877973036
2023-05-30,base,-0.006229395800997539,1.120705628063537,-0.0819066459441683
2023-05-31,base,0.003855444816775426,1.1250264467683855,-0.07836698768095796
2023-06-01,base,0.0012303932283098196,1.1264106716901587,-0.07723301666361382
2023-06-02,base,0.016080493914194117,1.1445239116411556,-0.062394467803853826
2023-06-05,base,-0.003701630925679587,1.140287306534645,-0.06586513743791922
2023-06-06,base,-0.007551003196448159,1.1316769934381326,-0.0729187927710393
2023-06-07,base,0.0023957147676472355,1.1343881687235189,-0.07069777063207261
2023-06-08,base,0.010100321561390648,1.1458458540030634,-0.06131151928773948
2023-06-09,base,-0.0014196385931998937,1.1442191670068624,-0.06264411768195088
2023-06-12,base,0.001707274416751812,1.1461726631178504,-0.061043793964677406
2023-06-13,base,0.006533563599888266,1.1536612551087841,-0.0549090638750358
2023-06-14,base,-0.0001059192898848575,1.1535390601278752,-0.05500916723586691
2023-06-15,base,0.008838846411587845,1.1637350147101129,-0.046656538404706294
2023-06-16,base,0.0024951783612460936,1.166638741137042,-0.04427777642849817
2023-06-20,base,-0.00886498884771826,1.1562965017075462,-0.05275024328197597
2023-06-21,base,-0.001927608916461066,1.154067614260782,-0.054576170359141196
2023-06-22,base,0.004702164886400541,1.159494230473091,-0.0501306316246376
2023-06-23,base,-0.003689305575717508,1.1552165019435943,-0.05363498998158822
2023-06-26,base,0.0008047623203312231,1.1561461766561834,-0.05287339108024547
2023-06-27,base,-0.00033144191803770594,1.1557629813498604,-0.05318730854013043
2023-06-28,base,-0.0035091884319914148,1.1517071912655836,-0.056509852684264006
2023-06-29,base,0.0013348626995870379,1.1532445622360503,-0.05525042287918436
2023-06-30,base,0.011310561580574925,1.1662884058746843,-0.04456477460893726
2023-07-03,base,0.0035536758384565495,1.170433016803313,-0.0411694675332549
2023-07-05,base,-0.0020555575155149198,1.1680271244192162,-0.04314039884037202
2023-07-06,base,-0.008562834746602712,1.158025501173265,-0.05133382948080201
2023-07-07,base,-0.01274512845814695,1.1432663174030018,-0.06342470168796743
2023-07-10,base,0.005372788578195243,1.14940884561498,-0.05839268062257674
2023-07-11,base,0.011876519921020717,1.1630598226673237,-0.04720966253621195
2023-07-12,base,0.0015217800769564511,1.1648297439337674,-0.04575972518314286
2023-07-13,base,0.001205807981837441,1.1662343049364843,-0.04460909464317797
2023-07-14,base,0.0043685985180848454,1.1713291143927695,-0.04043537534984443
2023-07-17,base,-0.004321979559946722,1.1662666539023936,-0.04458259404403031
2023-07-18,base,0.003129579117551548,1.1699165776679434,-0.041592539681805096
2023-07-19,base,0.004391118914874833,1.1750538204809668,-0.03738405855464466
2023-07-20,base,0.007978826333120392,1.1844293708466542,-0.02970351313235886
2023-07-21,base,0.00737246030435666,1.1931615293665352,-0.02255004079947054
2023-07-24,base,-0.003322449800460133,1.1891973100813746,-0.025797569221376104
2023-07-25,base,0.0005337007414378647,1.189831985567481,-0.025277636661758973
2023-07-26,base,0.0024050583106162895,1.1926936008726072,-0.022933372541268704
2023-07-27,base,-0.00512346570473555,1.186582876112279,-0.027939339898295112
2023-07-28,base,0.004565213991071612,1.1919998808598729,-0.02350167497262834
2023-07-31,base,-0.0024754344677013593,1.1890491632692963,-0.025918932584053866
2023-08-01,base,-0.008315694631707138,1.179161393525462,-0.0340190932872122
2023-08-02,base,-0.009984350781001095,1.1673882325450895,-0.04366378550758232
2023-08-03,base,-0.0034740195454733224,1.1633327030080722,-0.04698611620877302
2023-08-04,base,-0.0040853929592932995,1.1585800317738875,-0.05087955241972242
2023-08-07,base,0.01115202265667302,1.171500542537799,-0.04029493968439546
2023-08-08,base,-0.004499402657735167,1.1662294898831662,-0.0446130391834213
2023-08-09,base,0.0013591339575905516,1.16781455198521,-0.04331454032233628
2023-08-10,base,-0.0009985181932809434,1.1666484679086744,-0.04426980815907178
2023-08-11,base,0.00626883274924595,1.173961992031158,-0.0382784954330162
2023-08-14,base,-0.0023905808740538174,1.171155540946142,-0.040577568468000424
2023-08-15,base,-0.008410086601223192,1.1613060214232827,-0.04864639420434058
2023-08-16,base,-0.0039369602342346505,1.156734005797162,-0.0523918355190538
2023-08-17,base,-0.009611328031933403,1.145616255821753,-0.06149960843361846
2023-08-18,base,0.0016060672594920729,1.1474561925821702,-0.059992313681703324
2023-08-21,base,-0.000482972192321497,1.1469020031492458,-0.06044631125476363
2023-08-22,base,-0.003063270355002654,1.1433887322429057,-0.0633244182164302
2023-08-23,base,0.010938107192614063,1.1558952407590057,-0.05307896029817727
2023-08-24,base,-0.008748222425024434,1.1457832120928186,-0.06136283617242433
2023-08-25,base,0.0026885681519669075,1.1488637283459096,-0.058839246187505134
2023-08-28,base,0.006041304895461572,1.1558043644121838,-0.053153407118081586
2023-08-29,base,0.008496282368011338,1.1656244046544095,-0.0451087311057673
2023-08-30,base,0.0015032148378096766,1.167376588554799,-0.04367332438187066
2023-08-31,base,-0.004314397392908037,1.1623400620445963,-0.04779929769792601
2023-09-01,base,-9.136042334972135e-06,1.1623294428565818,-0.047807997043853634
2023-09-05,base,-0.010620558226848095,1.1499848553299437,-0.05792080765438845
2023-09-06,base,-0.0024248652682751655,1.1471962969952116,-0.06020522276787199
2023-09-07,base,0.006349103604342205,1.1544799651393518,-0.05423836836040563
2023-09-08,base,0.0059934918020872596,1.1613993313460884,-0.048569953774445174
2023-09-11,base,0.005762989528287084,1.1680924635307957,-0.0430868723811495
2023-09-12,base,-0.00302423024024889,1.164559882979179,-0.04598079799898558
