date,asset_family,method,covariance_estimator,daily_return,growth_of_1,drawdown
2022-08-09,crypto,min_variance,sample,-0.026835273304956348,1.0515566011534037,-0.6447842277058458
2022-08-09,equity,max_sharpe,ledoit_wolf,0.00011050764248224463,1.0711467200092442,-0.2686009580933919
2022-08-09,equity,max_sharpe,sample,9.594718080028076e-05,1.061401996274047,-0.26831141687071147
2022-08-09,equity,min_variance,ledoit_wolf,0.0032007731802801715,1.0709368354771849,-0.11790944181711427
2022-08-09,equity,min_variance,sample,0.003255170028673393,1.0708755433138581,-0.12272795396219582
2022-08-10,combined,max_sharpe,ledoit_wolf,0.023815753978813442,1.1174322989475698,-0.4430516594812386
2022-08-10,combined,max_sharpe,sample,0.02303316820643218,1.130946294917732,-0.4419347029322461
2022-08-10,combined,min_variance,ledoit_wolf,0.009266147945831069,1.0786652190881791,-0.10831107442983678
2022-08-10,combined,min_variance,sample,0.009041191706598815,1.0805575103549332,-0.1147963682244676
2022-08-10,crypto,max_sharpe,ledoit_wolf,0.06642945123371614,1.3446384280611163,-0.7270454281616123
2022-08-10,crypto,max_sharpe,sample,0.06703092880189676,1.2261697937995555,-0.7269512324310963
2022-08-10,crypto,min_variance,ledoit_wolf,0.033214220362247415,1.3058764663709395,-0.627064818363303
2022-08-10,crypto,min_variance,sample,0.03334084324190499,1.0866163849524495,-0.6329410343247344
2022-08-10,equity,max_sharpe,ledoit_wolf,0.021615371252810735,1.0942999540284744,-0.2527914962686306
2022-08-10,equity,max_sharpe,sample,0.02147969378086672,1.0842005861324142,-0.25259497016213805
2022-08-10,equity,min_variance,ledoit_wolf,0.009210306512351498,1.0808004919872973,-0.10978511740459884
2022-08-10,equity,min_variance,sample,0.009041191631116979,1.0805575343140352,-0.11479636928134607
2022-08-11,combined,max_sharpe,ledoit_wolf,0.010004652341268402,1.1286118206134446,-0.437479584962302
2022-08-11,combined,max_sharpe,sample,0.009800420357751133,1.1420300440099669,-0.436465428433909
2022-08-11,combined,min_variance,ledoit_wolf,-0.0015689469350833986,1.0769728505987097,-0.10971008703665786
2022-08-11,combined,min_variance,sample,-0.0014951260308572706,1.0789419406933634,-0.11611985921694445
2022-08-11,crypto,max_sharpe,ledoit_wolf,0.01340223225805242,1.362659584577094,-0.723387227593937
2022-08-11,crypto,max_sharpe,sample,0.01295555510078673,1.242055504126046,-0.7234137340776555
2022-08-11,crypto,min_variance,ledoit_wolf,0.00036973631362824963,1.3063592963216695,-0.6269269306840222
2022-08-11,crypto,min_variance,sample,0.00039302372982814393,1.087043450976956,-0.6327967714409777
2022-08-11,equity,max_sharpe,ledoit_wolf,0.002601828016032274,1.0971471343068084,-0.2508473882498048
2022-08-11,equity,max_sharpe,sample,0.0026744804261860703,1.0871002593780847,-0.2505960500394038
2022-08-11,equity,min_variance,ledoit_wolf,-0.0015582658730771564,1.0791163174650285,-0.11117230887585272
2022-08-11,equity,min_variance,sample,-0.0014951260162765184,1.0789419646323988,-0.11611986025933585
2022-08-12,combined,max_sharpe,ledoit_wolf,0.01394427081764198,1.1443494894880706,-0.4296356479545639
2022-08-12,combined,max_sharpe,sample,0.013640500896219801,1.1576079058487947,-0.42877853460541093
2022-08-12,combined,min_variance,ledoit_wolf,0.015712330141938957,1.0938946035812216,-0.09572155800213988
2022-08-12,combined,min_variance,sample,0.015642974980304876,1.0958198024768313,-0.10229334428908665
2022-08-12,crypto,max_sharpe,ledoit_wolf,0.029330587053643015,1.4026271901470135,-0.7152740125927315
2022-08-12,crypto,max_sharpe,sample,0.029696265250855197,1.2789399138328577,-0.7152001549600819
2022-08-12,crypto,min_variance,ledoit_wolf,0.01686182681886084,1.3283869005394544,-0.6206362371984353
2022-08-12,crypto,min_variance,sample,0.01741188866707247,1.105970930521637,-0.6264030697071185
2022-08-12,equity,max_sharpe,ledoit_wolf,0.015600880600679243,1.1142635957505065,-0.23915994780220284
2022-08-12,equity,max_sharpe,sample,0.015349416688958013,1.1037866142419535,-0.2390931365431075
2022-08-12,equity,min_variance,ledoit_wolf,0.01569204369065359,1.096049857865987,-0.09722478591326977
2022-08-12,equity,min_variance,sample,0.015642974961280677,1.0958198267698185,-0.10229334536459933
2022-08-13,crypto,max_sharpe,ledoit_wolf,0.020482887677985503,1.4313570453368831,-0.7094420021736649
2022-08-13,crypto,max_sharpe,sample,0.020720410672727757,1.3054400740732175,-0.7092989852113256
2022-08-13,crypto,min_variance,ledoit_wolf,2.932609619365969e-05,1.328425856941482,-0.6206251119402351
2022-08-13,crypto,min_variance,sample,0.0002698844340785606,1.106269414860328,-0.6263022417110129
2022-08-14,crypto,max_sharpe,ledoit_wolf,-0.00766871478651574,1.4203803763985248,-0.7116702085879361
2022-08-14,crypto,max_sharpe,sample,-0.007704875667239243,1.2953818206114518,-0.7115388003866127
2022-08-14,crypto,min_variance,ledoit_wolf,-0.003258449578655215,1.3240972482676563,-0.6218612858843857
2022-08-14,crypto,min_variance,sample,-0.0034959728569838706,1.1024019270134648,-0.6276086789307069
2022-08-15,combined,max_sharpe,ledoit_wolf,0.0008766342248572078,1.1453526654157538,-0.4291356470429224
2022-08-15,combined,max_sharpe,sample,0.0009620672638098398,1.1587216025193392,-0.4282289811331693
2022-08-15,combined,min_variance,ledoit_wolf,0.007901626496228517,1.1025381501649605,-0.08857628750488133
2022-08-15,combined,min_variance,sample,0.007621478056663698,1.104171569055466,-0.09545149271126496
2022-08-15,crypto,max_sharpe,ledoit_wolf,-0.020763346492010337,1.3908885264929103,-0.7176568999509938
2022-08-15,crypto,max_sharpe,sample,-0.02093572649826453,1.2682620611043065,-0.7175779451670798
2022-08-15,crypto,min_variance,ledoit_wolf,-0.008640666464320317,1.3126561655790512,-0.6251286563903058
2022-08-15,crypto,min_variance,sample,-0.00842394919702973,1.0931153491855958,-0.6307456845008095
2022-08-15,equity,max_sharpe,ledoit_wolf,0.0035516637410971928,1.1182210853615582,-0.23645769977603748
2022-08-15,equity,max_sharpe,sample,0.003563372947149934,1.1077198176025695,-0.23638174161056436
2022-08-15,equity,min_variance,ledoit_wolf,0.007837908395775656,1.1046405962491435,-0.09014891648328127
2022-08-15,equity,min_variance,sample,0.007621477990102535,1.1041715934606626,-0.09545149385472707
2022-08-16,combined,max_sharpe,ledoit_wolf,-0.003998592476232446,1.1407728668651895,-0.43141830094960587
2022-08-16,combined,max_sharpe,sample,-0.003838280054779288,1.1542741045033473,-0.4304235984307867
2022-08-16,combined,min_variance,ledoit_wolf,0.014264617966120066,1.1182654356701365,-0.07557517644087541
2022-08-16,combined,min_variance,sample,0.014688677226821456,1.120390388836355,-0.0821648716516975
2022-08-16,crypto,max_sharpe,ledoit_wolf,-0.006799341284879715,1.3814314007120616,-0.7195766470476579
2022-08-16,crypto,max_sharpe,sample,-0.006715637228805919,1.2597448731908722,-0.7194745892327516
2022-08-16,crypto,min_variance,ledoit_wolf,-0.00839642162883003,1.3016345509591662,-0.6282762342478188
2022-08-16,crypto,min_variance,sample,-0.008991278830694019,1.0832868442869565,-0.6340657530108997
2022-08-16,equity,max_sharpe,ledoit_wolf,-0.0014066094757971693,1.1166481849868524,-0.23753170561070447
2022-08-16,equity,max_sharpe,sample,-0.0013628279679462874,1.1062101860544924,-0.2374224219299319
2022-08-16,equity,min_variance,ledoit_wolf,0.014370978984881995,1.1205153630436875,-0.07707346568269025
2022-08-16,equity,min_variance,sample,0.014688677325621076,1.1203904137091232,-0.08216487272258655
2022-08-17,combined,max_sharpe,ledoit_wolf,-0.009755688387732893,1.129643842254872,-0.43696520682850926
2022-08-17,combined,max_sharpe,sample,-0.009466116861501223,1.1433476109399139,-0.4358152752095943
2022-08-17,combined,min_variance,ledoit_wolf,-0.007718092977206566,1.1096345590644379,-0.08270997317954265
2022-08-17,combined,min_variance,sample,-0.007726662497914695,1.111733510435909,-0.08925667391717507
2022-08-17,crypto,max_sharpe,ledoit_wolf,-0.02604201772671328,1.3454561396864797,-0.7268794369762273
2022-08-17,crypto,max_sharpe,sample,-0.026290875234709476,1.226625077902246,-0.726849847807399
2022-08-17,crypto,min_variance,ledoit_wolf,-0.02248863983007077,1.2723625603522697,-0.6366357961320972
2022-08-17,crypto,min_variance,sample,-0.02281492602496211,1.0585717350707349,-0.6424145157859563
2022-08-17,equity,max_sharpe,ledoit_wolf,-0.010902786200642304,1.1044736085646054,-0.2458447344091994
2022-08-17,equity,max_sharpe,sample,-0.010768792316139067,1.094297638302874,-0.24563446149311285
2022-08-17,equity,min_variance,ledoit_wolf,-0.007715407646501739,1.1118701302436376,-0.08419422012272137
2022-08-17,equity,min_variance,sample,-0.0077266625068890425,1.111733535106439,-0.08925667498802659
2022-08-18,combined,max_sharpe,ledoit_wolf,0.0027827420479042994,1.1327873496738707,-0.4353984262351178
2022-08-18,combined,max_sharpe,sample,0.0024781089634065,1.1461809509028735,-0.4344171639860741
2022-08-18,combined,min_variance,ledoit_wolf,-0.004163271929995643,1.1050148486521318,-0.08652890099986921
2022-08-18,combined,min_variance,sample,-0.004451315407747256,1.1067848339315967,-0.09331067971707052
2022-08-18,crypto,max_sharpe,ledoit_wolf,-0.01723358309375084,1.3222691095041954,-0.7315862828937094
2022-08-18,crypto,max_sharpe,sample,-0.01695189786047353,1.2058314548685518,-0.7314802612879407
2022-08-18,crypto,min_variance,ledoit_wolf,-0.0060101533829021924,1.2647154662058904,-0.6388196707311994
2022-08-18,crypto,min_variance,sample,-0.005705984688606242,1.0525315409586298,-0.6444548930837495
2022-08-18,equity,max_sharpe,ledoit_wolf,0.00810750899479463,1.1134281382805562,-0.2397304138099502
2022-08-18,equity,max_sharpe,sample,0.007669729285738272,1.1026906049466796,-0.23984868203027498
2022-08-18,equity,min_variance,ledoit_wolf,-0.0042342886061820136,1.1071621512195928,-0.08807200610193133
2022-08-18,equity,min_variance,sample,-0.004451315461932327,1.106784858432071,-0.09331068083250416
2022-08-19,combined,max_sharpe,ledoit_wolf,-0.027693477267697716,1.1014165289565419,-0.45103420708348196
2022-08-19,combined,max_sharpe,sample,-0.026801545958029818,1.1154615294710317,-0.44957565835857427
2022-08-19,combined,min_variance,ledoit_wolf,-0.006077107011721474,1.0982995551673316,-0.09208016262060781
2022-08-19,combined,min_variance,sample,-0.006263951093847474,1.0998519878604371,-0.09899013727663653
2022-08-19,crypto,max_sharpe,ledoit_wolf,-0.12821594507182937,1.1527331259898286,-0.7660012013027351
2022-08-19,crypto,max_sharpe,sample,-0.128484227388923,1.0509011320285049,-0.7659808124550352
2022-08-19,crypto,min_variance,ledoit_wolf,-0.0959820979053099,1.1433254225061569,-0.6734865164565496
2022-08-19,crypto,min_variance,sample,-0.09706658505152142,0.95036589861876,-0.6789664424438882
2022-08-19,equity,max_sharpe,ledoit_wolf,-0.014402898370121917,1.0973915459624672,-0.25068049939374026
2022-08-19,equity,max_sharpe,sample,-0.014533187148980999,1.0866649960175665,-0.25089610339587354
2022-08-19,equity,min_variance,ledoit_wolf,-0.006121488779706351,1.1003846705335867,-0.09365436308447839
2022-08-19,equity,min_variance,sample,-0.0062639511305063265,1.099852012166868,-0.0989901384183215
2022-08-20,crypto,max_sharpe,ledoit_wolf,-0.010013395596747146,1.1411903531818175,-0.7683443238432545
2022-08-20,crypto,max_sharpe,sample,-0.010508911496433867,1.039857305040515,-0.7684400993854126
2022-08-20,crypto,min_variance,ledoit_wolf,0.014911111739641185,1.1603736756359186,-0.6686178374189335
2022-08-20,crypto,min_variance,sample,0.014711104852763652,0.9643468310018316,-0.6742436841174244
2022-08-21,crypto,max_sharpe,ledoit_wolf,0.02646635357122421,1.1713935005611977,-0.762213242811309
2022-08-21,crypto,max_sharpe,sample,0.026658534917527184,1.0675783773161835,-0.7622670516893795
2022-08-21,crypto,min_variance,ledoit_wolf,0.016143009711075566,1.1791055991501858,-0.6632683319503102
2022-08-21,crypto,min_variance,sample,0.01638427285222951,0.9801469526051484,-0.6689064037546673
2022-08-22,combined,max_sharpe,ledoit_wolf,-0.01537446876637206,1.0844828349333335,-0.4594742645204837
2022-08-22,combined,max_sharpe,sample,-0.015143387805718476,1.098569662947892,-0.45791094762175766
2022-08-22,combined,min_variance,ledoit_wolf,-0.013761185552707365,1.083185651196218,-0.10457421596976957
2022-08-22,combined,min_variance,sample,-0.013843146453888332,1.084626575714885,-0.11146294876271379
2022-08-22,crypto,max_sharpe,ledoit_wolf,0.00015544586006088185,1.1715755888313621,-0.7621762798443268
2022-08-22,crypto,max_sharpe,sample,0.00015444048828379333,1.0677432546420575,-0.7622303360967613
2022-08-22,crypto,min_variance,ledoit_wolf,-0.006244624472512523,1.171742527470056,-0.6653710947652833
2022-08-22,crypto,min_variance,sample,-0.006288173461168623,0.9739836185497314,-0.67098837771974
2022-08-22,equity,max_sharpe,ledoit_wolf,-0.02098261264750843,1.0743654042308863,-0.26640318022418585
2022-08-22,equity,max_sharpe,sample,-0.02083520462884939,1.0640241084625328,-0.26650383636988884
2022-08-22,equity,min_variance,ledoit_wolf,-0.013776890059297667,1.0852247919047089,-0.10614098727998778
2022-08-22,equity,min_variance,sample,-0.013843146469265615,1.0846265996679254,-0.11146294990244954
2022-08-23,combined,max_sharpe,ledoit_wolf,0.000961264515420028,1.085525309800137,-0.45895467631129594
2022-08-23,combined,max_sharpe,sample,0.00025811935868213045,1.0988532250447598,-0.4577710239432091
2022-08-23,combined,min_variance,ledoit_wolf,-0.004918139611723012,1.0778583929382197,-0.10897804498756691
2022-08-23,combined,min_variance,sample,-0.004899626769331483,1.079312310309784,-0.11581644868449892
2022-08-23,crypto,max_sharpe,ledoit_wolf,0.015887534564406953,1.1901890364937358,-0.7583978472701176
2022-08-23,crypto,max_sharpe,sample,0.01610357544075914,1.0849377386945478,-0.7584013943765715
2022-08-23,crypto,min_variance,ledoit_wolf,0.006461048698317757,1.1793132130019297,-0.6632090411126971
2022-08-23,crypto,min_variance,sample,0.006357553445750768,0.9801757714599469,-0.6688966687468201
2022-08-23,equity,max_sharpe,ledoit_wolf,0.00020577800777840072,1.074586485003395,-0.26625222213209976
2022-08-23,equity,max_sharpe,sample,-0.00022530066363834082,1.063784383124769,-0.2666690935423308
2022-08-23,equity,min_variance,ledoit_wolf,-0.004912858789394206,1.0798932357473314,-0.11053239038710838
2022-08-23,equity,min_variance,sample,-0.004899626764470298,1.079312334150736,-0.11581644981433092
2022-08-24,combined,max_sharpe,ledoit_wolf,-0.00020794980449895308,1.0852995750241854,-0.4590671865805821
2022-08-24,combined,max_sharpe,sample,-0.00037484928972045934,1.0984413206938448,-0.4579742780897499
2022-08-24,combined,min_variance,ledoit_wolf,-0.000842577993182135,1.0769502131765634,-0.10972880047830247
2022-08-24,combined,min_variance,sample,-0.000758993632821056,1.0784931191384335,-0.11648753837019243
2022-08-24,crypto,max_sharpe,ledoit_wolf,-0.004658882360329805,1.184644085786157,-0.7595234432776886
2022-08-24,crypto,max_sharpe,sample,-0.0047737261680279985,1.0797585430206607,-0.7595547199623951
2022-08-24,crypto,min_variance,ledoit_wolf,-0.007501603749102662,1.170466472581908,-0.66573551343255
2022-08-24,crypto,min_variance,sample,-0.007226666125220712,0.9730923684155752,-0.6712894419747352
2022-08-24,equity,max_sharpe,ledoit_wolf,0.00038480941592413553,1.0749999960010492,-0.2659698690782627
2022-08-24,equity,max_sharpe,sample,0.00015577360049455504,1.0639500926482781,-0.26655485994667805
2022-08-24,equity,min_variance,ledoit_wolf,-0.000821217234993656,1.0790064088101827,-0.1112628365180911
2022-08-24,equity,min_variance,sample,-0.0007589936236077323,1.0784931429712343,-0.11648753949102075
2022-08-25,combined,max_sharpe,ledoit_wolf,0.022911017590241042,1.1101648926782455,-0.44667386537719134
2022-08-25,combined,max_sharpe,sample,0.02264535825365571,1.1233159179215757,-0.4456999114343958
2022-08-25,combined,min_variance,ledoit_wolf,0.008611389152196088,1.0862242505597675,-0.10206232872822851
2022-08-25,combined,min_variance,sample,0.008656697135784553,1.0878293074338425,-0.10883923857417166
2022-08-25,crypto,max_sharpe,ledoit_wolf,0.023278512421454317,1.2122208378521324,-0.7539255067649597
2022-08-25,crypto,max_sharpe,sample,0.023172443585437432,1.104779186944701,-0.753983015275339
2022-08-25,crypto,min_variance,ledoit_wolf,0.009658300048981541,1.1817711889713771,-0.6625070867255628
2022-08-25,crypto,min_variance,sample,0.009649766910039301,0.9824824829527236,-0.6681174617089225
2022-08-25,equity,max_sharpe,ledoit_wolf,0.02535351267146261,1.102255022021484,-0.24735962685270318
2022-08-25,equity,max_sharpe,sample,0.02538292130354762,1.0909562541208717,-0.24793787967623504
2022-08-25,equity,min_variance,ledoit_wolf,0.00861905721533706,1.088306426783433,-0.10360276005664415
2022-08-25,equity,min_variance,sample,0.00865669714415138,1.0878293314819802,-0.10883923969731057
2022-08-26,combined,max_sharpe,ledoit_wolf,-0.039413219590655274,1.0664097199812816,-0.4684822298263285
2022-08-26,combined,max_sharpe,sample,-0.03857356758321839,1.0799856154443228,-0.46708124336206513
2022-08-26,combined,min_variance,ledoit_wolf,-0.024280632720868424,1.0598500384794252,-0.12386482353061035
2022-08-26,combined,min_variance,sample,-0.025332641546421463,1.0602717175249292,-0.13141469470360811
2022-08-26,crypto,max_sharpe,ledoit_wolf,-0.09235578770771947,1.100265227496587,-0.7766519104224598
2022-08-26,crypto,max_sharpe,sample,-0.09289907289564184,1.0021462247231374,-0.7768377650728412
2022-08-26,crypto,min_variance,ledoit_wolf,-0.06147901325566344,1.1091170623794446,-0.6832558180144543
2022-08-26,crypto,min_variance,sample,-0.06185010341458414,0.9217158397790801,-0.6886444310237203
2022-08-26,equity,max_sharpe,ledoit_wolf,-0.03656256065244372,1.0619537559243628,-0.2748780861453791
2022-08-26,equity,max_sharpe,sample,-0.03625886425263108,1.051399419397144,-0.2752067980066004
2022-08-26,equity,min_variance,ledoit_wolf,-0.0245369461629827,1.0616027105806198,-0.12559761087378063
2022-08-26,equity,min_variance,sample,-0.025332641710731383,1.0602717407851228,-0.13141469594472155
2022-08-27,crypto,max_sharpe,ledoit_wolf,0.010231793104641467,1.1115229136645632,-0.7743666589795855
2022-08-27,crypto,max_sharpe,sample,0.010143508258491163,1.0123115032298322,-0.7745741170998742
2022-08-27,crypto,min_variance,ledoit_wolf,-0.007951685353187132,1.100297712479552,-0.6857744680870561
2022-08-27,crypto,min_variance,sample,-0.008610924126909569,0.9137790146161717,-0.6913254902046658
2022-08-28,crypto,max_sharpe,ledoit_wolf,-0.04458662062523516,1.0619638631967452,-0.7844268871560671
2022-08-28,crypto,max_sharpe,sample,-0.044551585077161185,0.9672114211690994,-0.7846171975004934
2022-08-28,crypto,min_variance,ledoit_wolf,-0.021493085423202538,1.0766489197542748,-0.6925281442866122
2022-08-28,crypto,min_variance,sample,-0.021307488373404262,0.8943086788863769,-0.6979025687332961
2022-08-29,combined,max_sharpe,ledoit_wolf,0.0023645713717713357,1.068931321875728,-0.46722541812338814
2022-08-29,combined,max_sharpe,sample,0.0019448943928651828,1.0820860734121756,-0.4660447726604273
2022-08-29,combined,min_variance,ledoit_wolf,-0.007447354422245308,1.0519569596084386,-0.1303897127115743
2022-08-29,combined,min_variance,sample,-0.007317415146066309,1.0525132692001666,-0.1377704939722345
2022-08-29,crypto,max_sharpe,ledoit_wolf,0.06984629565029171,1.1361381051555108,-0.769369903782116
2022-08-29,crypto,max_sharpe,sample,0.07021837807911555,1.0351274384231899,-0.7694933664428436
2022-08-29,crypto,min_variance,ledoit_wolf,0.03434932139071697,1.1136310795238826,-0.6819666946961129
2022-08-29,crypto,min_variance,sample,0.0344474366600223,0.9251153204568235,-0.687496086604581
2022-08-29,equity,max_sharpe,ledoit_wolf,-0.010546218443368255,1.050754159637629,-0.28252538024696316
2022-08-29,equity,max_sharpe,sample,-0.010833744519460807,1.040008826699486,-0.28305902238643876
2022-08-29,equity,min_variance,ledoit_wolf,-0.007412486475149141,1.0537335948464592,-0.13207910675701684
2022-08-29,equity,min_variance,sample,-0.007317415127637766,1.052513292309695,-0.13777049518825946
2022-08-30,combined,max_sharpe,ledoit_wolf,-0.01623398744587058,1.0515783042158995,-0.47587447399705207
2022-08-30,combined,max_sharpe,sample,-0.015824882614817008,1.0649621883212996,-0.4744945514546439
2022-08-30,combined,min_variance,ledoit_wolf,-0.008414134716345271,1.0431056520344963,-0.13770673081953866
2022-08-30,combined,min_variance,sample,-0.008377220198651836,1.0436961337820738,-0.14499358040600396
2022-08-30,crypto,max_sharpe,ledoit_wolf,-0.011561503692341525,1.1230026402577455,-0.7720363344911042
2022-08-30,crypto,max_sharpe,sample,-0.011706288728090285,1.0230099377586395,-0.7721917436490038
2022-08-30,crypto,min_variance,ledoit_wolf,-0.02052393893033807,1.0907749832568079,-0.6884939908319835
2022-08-30,crypto,min_variance,sample,-0.021506845839643813,0.905219007875866,-0.6942170600942617
2022-08-30,equity,max_sharpe,ledoit_wolf,-0.017489042341292116,1.0323774756494377,-0.2950733242506266
2022-08-30,equity,max_sharpe,sample,-0.017457419306139324,1.0218529565297072,-0.2955749616503921
2022-08-30,equity,min_variance,ledoit_wolf,-0.008404425865170845,1.044877568966932,-0.13937348356111046
2022-08-30,equity,min_variance,sample,-0.008377220169657877,1.043696156728525,-0.1449935815868426
2022-08-31,combined,max_sharpe,ledoit_wolf,-0.009429261887980217,1.0416626969897296,-0.48081659084390926
2022-08-31,combined,max_sharpe,sample,-0.009324734529652661,1.0550316986310855,-0.4793947502562155
2022-08-31,combined,min_variance,ledoit_wolf,-0.0038125665360515364,1.0391287423319835,-0.14099428128187852
2022-08-31,combined,min_variance,sample,-0.00345643272484162,1.0400886683104789,-0.1479488525746383
2022-08-31,crypto,max_sharpe,ledoit_wolf,0.004215340333527033,1.1277364785818813,-0.7710753900573059
2022-08-31,crypto,max_sharpe,sample,0.004610634953169519,1.0277266631351094,-0.7711414029396512
2022-08-31,crypto,min_variance,ledoit_wolf,0.00972998238860458,1.101388204633827,-0.6854630428488342
2022-08-31,crypto,min_variance,sample,0.010501854338832663,0.9147254860413209,-0.6910057722000715
2022-08-31,equity,max_sharpe,ledoit_wolf,-0.012471080866888808,1.019502612665459,-0.30386452182912416
2022-08-31,equity,max_sharpe,sample,-0.012388849274173172,1.0091933742708925,-0.30430197727545905
2022-08-31,equity,min_variance,ledoit_wolf,-0.003720330840070252,1.0409902787230068,-0.14257529893200027
2022-08-31,equity,min_variance,sample,-0.003456432679911989,1.04008869122451,-0.1479488537129804
2022-09-01,combined,max_sharpe,ledoit_wolf,0.0010550175422792513,1.0427616694081916,-0.4802688432395893
2022-09-01,combined,max_sharpe,sample,0.002321370649411325,1.0574808182504862,-0.47818623250953085
2022-09-01,combined,min_variance,ledoit_wolf,0.01295320904665993,1.0525887941578025,-0.12986740063504632
2022-09-01,combined,min_variance,sample,0.013380330431787612,1.054005398370831,-0.1365481266773031
2022-09-01,crypto,max_sharpe,ledoit_wolf,0.021467205899063344,1.1519458297674832,-0.7661610183203034
2022-09-01,crypto,max_sharpe,sample,0.021683407371836425,1.0500112790387661,-0.7661789687490447
2022-09-01,crypto,min_variance,ledoit_wolf,0.0034123747558670154,1.1051465539397292,-0.6843897248764643
2022-09-01,crypto,min_variance,sample,0.0034183698107839657,0.9178523560279591,-0.6899495156600538
2022-09-01,equity,max_sharpe,ledoit_wolf,-0.007668243388513616,1.0116848184963148,-0.30920265810711767
2022-09-01,equity,max_sharpe,sample,-0.006737451311224087,1.0023939830481325,-0.30898920883088044
2022-09-01,equity,min_variance,ledoit_wolf,0.013064493831187084,1.054590289797709,-0.13137347921419007
2022-09-01,equity,min_variance,sample,0.013380330477567657,1.0540054216390748,-0.13654812779186964
2022-09-02,combined,max_sharpe,ledoit_wolf,-0.009708365925647895,1.0326381575483374,-0.48531458349237955
2022-09-02,combined,max_sharpe,sample,-0.00992660247021995,1.0469836265478307,-0.48336607034289647
2022-09-02,combined,min_variance,ledoit_wolf,-0.012353990145714736,1.0395851225672872,-0.14061701019306616
2022-09-02,combined,min_variance,sample,-0.012501795406278026,1.0408284385232864,-0.14734282534075094
2022-09-02,crypto,max_sharpe,ledoit_wolf,-0.006872531365904126,1.1440290459205837,-0.7677680840564681
2022-09-02,crypto,max_sharpe,sample,-0.0067980465878137155,1.0428732534461307,-0.7677684950126993
2022-09-02,crypto,min_variance,ledoit_wolf,-0.008041802731354247,1.0962591833637099,-0.6869278004489963
2022-09-02,crypto,min_variance,sample,-0.00800993572705347,0.9105004176492506,-0.6924330001117586
2022-09-02,equity,max_sharpe,ledoit_wolf,-0.0102663931073226,1.0012984644489213,-0.3162946551764835
2022-09-02,equity,max_sharpe,sample,-0.010409995291458814,0.9919590664044149,-0.3161826279132981
2022-09-02,equity,min_variance,ledoit_wolf,-0.012390808507163014,1.0415230634633121,-0.14213646409749026
2022-09-02,equity,min_variance,sample,-0.012501795435223484,1.0408284614701266,-0.14734282646637642
2022-09-03,crypto,max_sharpe,ledoit_wolf,0.015580783959119647,1.16185391532803,-0.7641497287457395
2022-09-03,crypto,max_sharpe,sample,0.01535683097767675,1.058888481730443,-0.7642021550429179
2022-09-03,crypto,min_variance,ledoit_wolf,-0.005429865050851042,1.0903066439372888,-0.6886277402437313
2022-09-03,crypto,min_variance,sample,-0.005764273060573077,0.9052520446201545,-0.6942059002835357
2022-09-04,crypto,max_sharpe,ledoit_wolf,0.025997273974202886,1.1920589498828131,-0.7580182646270525
2022-09-04,crypto,max_sharpe,sample,0.025981614579493363,1.0864001141454283,-0.7580757463165677
2022-09-04,crypto,min_variance,ledoit_wolf,0.007648750325210014,1.0986461272346828,-0.6862461315706592
2022-09-04,crypto,min_variance,sample,0.0076975668229172095,0.9122202827252005,-0.6918520297669144
2022-09-05,crypto,max_sharpe,ledoit_wolf,0.03457300104189842,1.2332720051991162,-0.7496522298378832
2022-09-05,crypto,max_sharpe,sample,0.032885624847576275,1.1221270607335787,-0.7501199160684046
2022-09-05,crypto,min_variance,ledoit_wolf,-0.00861931413948194,1.089176551135922,-0.6889504747251294
2022-09-05,crypto,min_variance,sample,-0.008735683297713008,0.9042514152375629,-0.6945439128437036
2022-09-06,combined,max_sharpe,ledoit_wolf,-0.005425527248213901,1.0270355510870135,-0.4881070232439
2022-09-06,combined,max_sharpe,sample,-0.004519711187199075,1.0422515629381082,-0.4857011064944544
2022-09-06,combined,min_variance,ledoit_wolf,-0.003196242125531997,1.0362623568054612,-0.1433638063070528
2022-09-06,combined,min_variance,sample,-0.0034149612955200292,1.037274049690453,-0.15025461659055972
2022-09-06,crypto,max_sharpe,ledoit_wolf,-0.05991327627388929,1.159382638830768,-0.7646513849561581
2022-09-06,crypto,max_sharpe,sample,-0.05900053594720314,1.055920962749438,-0.7648629749429008
2022-09-06,crypto,min_variance,ledoit_wolf,-0.04766901874244567,1.0372565737059913,-0.703777900375286
2022-09-06,crypto,min_variance,sample,-0.04812414899088623,0.8607350854054507,-0.7092437270921864
2022-09-06,equity,max_sharpe,ledoit_wolf,0.009925167241027943,1.0112365191667614,-0.3095087652855254
2022-09-06,equity,max_sharpe,sample,0.010314692653017741,1.002190819298751,-0.30912926188942946
2022-09-06,equity,min_variance,ledoit_wolf,-0.00324827047168556,1.038139914850685,-0.14492303688989805
2022-09-06,equity,min_variance,sample,-0.0034149613401694484,1.037274072512458,-0.15025461775041193
2022-09-07,combined,max_sharpe,ledoit_wolf,0.014498287616313171,1.0419258078988516,-0.4806854516381194
2022-09-07,combined,max_sharpe,sample,0.014233980417900742,1.0570869512754957,-0.4783805861153484
2022-09-07,combined,min_variance,ledoit_wolf,0.017710630427438114,1.0546152164327087,-0.12819223926978973
2022-09-07,combined,min_variance,sample,0.018035225187045423,1.055981520757299,-0.13492926724911802
2022-09-07,crypto,max_sharpe,ledoit_wolf,0.04405972802111084,1.2104647225700493,-0.7542819889871814
