date,sector,sentiment,sentiment_lag1,n_tickers,n_headlines,news_available,model
2020-07-17,Healthcare,-0.08089166666666667,0.2455925,4,11,True,vader_plain
2020-07-17,Industrials,0.1124625,0.0036750000000000003,2,5,True,vader_finance_enhanced
2020-07-17,Industrials,0.1124625,0.0036750000000000003,2,5,True,vader_plain
2020-07-17,Materials,0.0,0.0172,2,2,True,vader_finance_enhanced
2020-07-17,Materials,0.0,0.0172,2,2,True,vader_plain
2020-07-17,RealEstate,,,0,0,False,vader_finance_enhanced
2020-07-17,RealEstate,,,0,0,False,vader_plain
2020-07-17,Tech,-0.05758,-0.008471666666666655,3,7,True,vader_finance_enhanced
2020-07-17,Tech,-0.05758,-0.008471666666666655,3,7,True,vader_plain
2020-07-17,Utilities,0.3197,0.142975,3,3,True,vader_finance_enhanced
2020-07-17,Utilities,0.3197,0.142975,3,3,True,vader_plain
2020-07-20,Comm,0.06828333333333332,-0.4989,3,8,True,vader_finance_enhanced
2020-07-20,Comm,0.06828333333333332,-0.4989,3,8,True,vader_plain
2020-07-20,Consumer,0.08035541125541126,0.09583222222222224,4,31,True,vader_finance_enhanced
2020-07-20,Consumer,0.06023041125541125,0.09583222222222224,4,31,True,vader_plain
2020-07-20,Energy,0.0884938888888889,-0.14665833333333336,5,26,True,vader_finance_enhanced
2020-07-20,Energy,0.08381055555555557,-0.019125000000000007,5,26,True,vader_plain
2020-07-20,Financials,0.09067619047619047,-0.022055476190476188,3,13,True,vader_finance_enhanced
2020-07-20,Financials,0.11649999999999999,-0.04675047619047619,3,13,True,vader_plain
2020-07-20,Healthcare,0.25975833333333337,-0.08089166666666667,3,7,True,vader_finance_enhanced
2020-07-20,Healthcare,0.25975833333333337,-0.08089166666666667,3,7,True,vader_plain
2020-07-20,Industrials,0.2762636363636364,0.1124625,3,14,True,vader_finance_enhanced
2020-07-20,Industrials,0.2762636363636364,0.1124625,3,14,True,vader_plain
2020-07-20,Materials,0.0,0.0,1,1,True,vader_finance_enhanced
2020-07-20,Materials,0.0,0.0,1,1,True,vader_plain
2020-07-20,RealEstate,0.0,,4,5,True,vader_finance_enhanced
2020-07-20,RealEstate,0.0,,4,5,True,vader_plain
2020-07-20,Tech,0.1277673076923077,-0.05758,4,22,True,vader_finance_enhanced
2020-07-20,Tech,0.1277673076923077,-0.05758,4,22,True,vader_plain
2020-07-20,Utilities,0.0131,0.3197,3,7,True,vader_finance_enhanced
2020-07-20,Utilities,0.0131,0.3197,3,7,True,vader_plain
2020-07-21,Comm,0.17599666666666666,0.06828333333333332,5,10,True,vader_finance_enhanced
2020-07-21,Comm,0.17599666666666666,0.06828333333333332,5,10,True,vader_plain
2020-07-21,Consumer,0.21633142857142856,0.08035541125541126,5,46,True,vader_finance_enhanced
2020-07-21,Consumer,0.21607577639751555,0.06023041125541125,5,46,True,vader_plain
2020-07-21,Energy,0.24793843711843713,0.0884938888888889,5,32,True,vader_finance_enhanced
2020-07-21,Energy,0.24793843711843713,0.08381055555555557,5,32,True,vader_plain
2020-07-21,Financials,0.16736190476190477,0.09067619047619047,4,12,True,vader_finance_enhanced
2020-07-21,Financials,0.16736190476190477,0.11649999999999999,4,12,True,vader_plain
2020-07-21,Healthcare,0.2214125,0.25975833333333337,4,15,True,vader_finance_enhanced
2020-07-21,Healthcare,0.2214125,0.25975833333333337,4,15,True,vader_plain
2020-07-21,Industrials,0.13295714285714286,0.2762636363636364,2,9,True,vader_finance_enhanced
2020-07-21,Industrials,0.13295714285714286,0.2762636363636364,2,9,True,vader_plain
2020-07-21,Materials,,0.0,0,0,False,vader_finance_enhanced
2020-07-21,Materials,,0.0,0,0,False,vader_plain
2020-07-21,RealEstate,0.17984,0.0,1,5,True,vader_finance_enhanced
2020-07-21,RealEstate,0.08808,0.0,1,5,True,vader_plain
2020-07-21,Tech,0.23766,0.1277673076923077,4,12,True,vader_finance_enhanced
2020-07-21,Tech,0.23766,0.1277673076923077,4,12,True,vader_plain
2020-07-21,Utilities,0.1495,0.0131,2,3,True,vader_finance_enhanced
2020-07-21,Utilities,0.1495,0.0131,2,3,True,vader_plain
2020-07-22,Comm,0.09405,0.17599666666666666,4,7,True,vader_finance_enhanced
2020-07-22,Comm,0.09405,0.17599666666666666,4,7,True,vader_plain
2020-07-22,Consumer,0.10935600000000001,0.21633142857142856,5,17,True,vader_finance_enhanced
2020-07-22,Consumer,0.091004,0.21607577639751555,5,17,True,vader_plain
2020-07-22,Energy,0.20311666666666667,0.24793843711843713,5,13,True,vader_finance_enhanced
2020-07-22,Energy,0.158025,0.24793843711843713,5,13,True,vader_plain
2020-07-22,Financials,0.04424791666666666,0.16736190476190477,4,15,True,vader_finance_enhanced
2020-07-22,Financials,0.04424791666666666,0.16736190476190477,4,15,True,vader_plain
2020-07-22,Healthcare,0.6034833333333334,0.2214125,3,5,True,vader_finance_enhanced
2020-07-22,Healthcare,0.5211666666666667,0.2214125,3,5,True,vader_plain
2020-07-22,Industrials,-0.037927777777777776,0.13295714285714286,3,14,True,vader_finance_enhanced
2020-07-22,Industrials,-0.003961111111111119,0.13295714285714286,3,14,True,vader_plain
2020-07-22,Materials,0.31245,,2,2,True,vader_finance_enhanced
2020-07-22,Materials,0.1366,,2,2,True,vader_plain
2020-07-22,RealEstate,0.14934999999999998,0.17984,1,2,True,vader_finance_enhanced
2020-07-22,RealEstate,0.14934999999999998,0.08808,1,2,True,vader_plain
2020-07-22,Tech,0.2235722222222222,0.23766,3,9,True,vader_finance_enhanced
2020-07-22,Tech,0.2235722222222222,0.23766,3,9,True,vader_plain
2020-07-22,Utilities,,0.1495,0,0,False,vader_finance_enhanced
2020-07-22,Utilities,,0.1495,0,0,False,vader_plain
2020-07-23,Comm,-0.19957499999999997,0.09405,3,10,True,vader_finance_enhanced
2020-07-23,Comm,-0.19804999999999998,0.09405,3,10,True,vader_plain
2020-07-23,Consumer,0.06447583333333334,0.10935600000000001,5,32,True,vader_finance_enhanced
2020-07-23,Consumer,0.048864294871794875,0.091004,5,32,True,vader_plain
2020-07-23,Energy,0.027800000000000005,0.20311666666666667,4,7,True,vader_finance_enhanced
2020-07-23,Energy,0.027800000000000005,0.158025,4,7,True,vader_plain
2020-07-23,Financials,0.010518333333333334,0.04424791666666666,5,10,True,vader_finance_enhanced
2020-07-23,Financials,0.010518333333333334,0.04424791666666666,5,10,True,vader_plain
2020-07-23,Healthcare,-0.06659999999999998,0.6034833333333334,5,7,True,vader_finance_enhanced
2020-07-23,Healthcare,-0.06659999999999998,0.5211666666666667,5,7,True,vader_plain
2020-07-23,Industrials,0.2657075,-0.037927777777777776,5,12,True,vader_finance_enhanced
2020-07-23,Industrials,0.2657075,-0.003961111111111119,5,12,True,vader_plain
2020-07-23,Materials,0.03225750000000001,0.31245,4,11,True,vader_finance_enhanced
2020-07-23,Materials,0.00931750000000001,0.1366,4,11,True,vader_plain
2020-07-23,RealEstate,0.148,0.14934999999999998,2,3,True,vader_finance_enhanced
2020-07-23,RealEstate,0.148,0.14934999999999998,2,3,True,vader_plain
2020-07-23,Tech,0.264162962962963,0.2235722222222222,3,15,True,vader_finance_enhanced
2020-07-23,Tech,0.2287962962962963,0.2235722222222222,3,15,True,vader_plain
2020-07-23,Utilities,0.15332500000000002,,2,4,True,vader_finance_enhanced
2020-07-23,Utilities,0.15332500000000002,,2,4,True,vader_plain
2020-07-24,Comm,0.147290625,-0.19957499999999997,4,18,True,vader_finance_enhanced
2020-07-24,Comm,0.023815625000000003,-0.19804999999999998,4,18,True,vader_plain
2020-07-24,Consumer,0.002929166666666666,0.06447583333333334,5,19,True,vader_finance_enhanced
2020-07-24,Consumer,-0.008540833333333333,0.048864294871794875,5,19,True,vader_plain
2020-07-24,Energy,0.30603653846153844,0.027800000000000005,4,18,True,vader_finance_enhanced
2020-07-24,Energy,0.21811153846153847,0.027800000000000005,4,18,True,vader_plain
2020-07-24,Financials,0.0573125,0.010518333333333334,4,16,True,vader_finance_enhanced
2020-07-24,Financials,-0.013712499999999997,0.010518333333333334,4,16,True,vader_plain
2020-07-24,Healthcare,0.164015,-0.06659999999999998,5,10,True,vader_finance_enhanced
2020-07-24,Healthcare,0.164015,-0.06659999999999998,5,10,True,vader_plain
2020-07-24,Industrials,0.23660000000000003,0.2657075,4,14,True,vader_finance_enhanced
2020-07-24,Industrials,0.22818750000000002,0.2657075,4,14,True,vader_plain
2020-07-24,Materials,0.22196666666666665,0.03225750000000001,3,5,True,vader_finance_enhanced
2020-07-24,Materials,0.13965000000000002,0.00931750000000001,3,5,True,vader_plain
2020-07-24,RealEstate,0.0,0.148,1,1,True,vader_finance_enhanced
2020-07-24,RealEstate,0.0,0.148,1,1,True,vader_plain
2020-07-24,Tech,0.20754960317460316,0.264162962962963,3,44,True,vader_finance_enhanced
2020-07-24,Tech,0.19541746031746032,0.2287962962962963,3,44,True,vader_plain
2020-07-24,Utilities,0.28433888888888886,0.15332500000000002,3,9,True,vader_finance_enhanced
2020-07-24,Utilities,0.2648,0.15332500000000002,3,9,True,vader_plain
2020-07-27,Comm,0.1796,0.147290625,2,5,True,vader_finance_enhanced
2020-07-27,Comm,0.1796,0.023815625000000003,2,5,True,vader_plain
2020-07-27,Consumer,0.11259861111111111,0.002929166666666666,4,21,True,vader_finance_enhanced
2020-07-27,Consumer,0.11259861111111111,-0.008540833333333333,4,21,True,vader_plain
2020-07-27,Energy,0.03866,0.30603653846153844,4,14,True,vader_finance_enhanced
2020-07-27,Energy,0.03866,0.21811153846153847,4,14,True,vader_plain
2020-07-27,Financials,0.16995208333333334,0.0573125,4,14,True,vader_finance_enhanced
2020-07-27,Financials,0.16995208333333334,-0.013712499999999997,4,14,True,vader_plain
2020-07-27,Healthcare,-0.004582142857142856,0.164015,4,14,True,vader_finance_enhanced
2020-07-27,Healthcare,-0.004582142857142856,0.164015,4,14,True,vader_plain
2020-07-27,Industrials,0.17892083333333333,0.23660000000000003,4,13,True,vader_finance_enhanced
2020-07-27,Industrials,0.15834166666666666,0.22818750000000002,4,13,True,vader_plain
2020-07-27,Materials,0.024695,0.22196666666666665,4,9,True,vader_finance_enhanced
2020-07-27,Materials,0.024695,0.13965000000000002,4,9,True,vader_plain
2020-07-27,RealEstate,0.26125,0.0,2,3,True,vader_finance_enhanced
2020-07-27,RealEstate,0.26125,0.0,2,3,True,vader_plain
2020-07-27,Tech,0.16424583333333334,0.20754960317460316,4,34,True,vader_finance_enhanced
2020-07-27,Tech,0.16424583333333334,0.19541746031746032,4,34,True,vader_plain
2020-07-27,Utilities,-0.013293749999999993,0.28433888888888886,4,12,True,vader_finance_enhanced
2020-07-27,Utilities,-0.013293749999999993,0.2648,4,12,True,vader_plain
2020-07-28,Comm,0.218505,0.1796,2,9,True,vader_finance_enhanced
2020-07-28,Comm,0.172625,0.1796,2,9,True,vader_plain
2020-07-28,Consumer,0.11367038095238095,0.11259861111111111,5,21,True,vader_finance_enhanced
2020-07-28,Consumer,0.09230752380952381,0.11259861111111111,5,21,True,vader_plain
2020-07-28,Energy,0.2023,0.03866,2,2,True,vader_finance_enhanced
2020-07-28,Energy,0.2023,0.03866,2,2,True,vader_plain
2020-07-28,Financials,0.08095,0.16995208333333334,4,17,True,vader_finance_enhanced
2020-07-28,Financials,0.05495,0.16995208333333334,4,17,True,vader_plain
2020-07-28,Healthcare,0.06674166666666667,-0.004582142857142856,4,14,True,vader_finance_enhanced
2020-07-28,Healthcare,0.047625,-0.004582142857142856,4,14,True,vader_plain
2020-07-28,Industrials,0.12465190789473685,0.17892083333333333,4,29,True,vader_finance_enhanced
2020-07-28,Industrials,0.12604796052631578,0.15834166666666666,4,29,True,vader_plain
2020-07-28,Materials,0.3119125,0.024695,2,9,True,vader_finance_enhanced
2020-07-28,Materials,0.2832375,0.024695,2,9,True,vader_plain
2020-07-28,RealEstate,,0.26125,0,0,False,vader_finance_enhanced
2020-07-28,RealEstate,,0.26125,0,0,False,vader_plain
2020-07-28,Tech,0.11247857142857143,0.16424583333333334,3,17,True,vader_finance_enhanced
2020-07-28,Tech,0.08935357142857142,0.16424583333333334,3,17,True,vader_plain
2020-07-28,Utilities,0.2202,-0.013293749999999993,1,2,True,vader_finance_enhanced
2020-07-28,Utilities,0.2202,-0.013293749999999993,1,2,True,vader_plain
2020-07-29,Comm,0.024543750000000003,0.218505,4,12,True,vader_finance_enhanced
2020-07-29,Comm,0.024543750000000003,0.172625,4,12,True,vader_plain
2020-07-29,Consumer,0.04226472222222223,0.11367038095238095,5,39,True,vader_finance_enhanced
2020-07-29,Consumer,0.04226472222222223,0.09230752380952381,5,39,True,vader_plain
2020-07-29,Energy,0.3002125,0.2023,4,5,True,vader_finance_enhanced
2020-07-29,Energy,0.3002125,0.2023,4,5,True,vader_plain
2020-07-29,Financials,0.08430476190476191,0.08095,4,13,True,vader_finance_enhanced
2020-07-29,Financials,0.08430476190476191,0.05495,4,13,True,vader_plain
2020-07-29,Healthcare,0.138288,0.06674166666666667,5,11,True,vader_finance_enhanced
2020-07-29,Healthcare,0.138288,0.047625,5,11,True,vader_plain
2020-07-29,Industrials,0.05516834935897436,0.12465190789473685,4,40,True,vader_finance_enhanced
2020-07-29,Industrials,0.06423157051282052,0.12604796052631578,4,40,True,vader_plain
2020-07-29,Materials,0.06363333333333333,0.3119125,3,4,True,vader_finance_enhanced
2020-07-29,Materials,0.06363333333333333,0.2832375,3,4,True,vader_plain
2020-07-29,RealEstate,0.10452999999999998,,5,6,True,vader_finance_enhanced
2020-07-29,RealEstate,0.10452999999999998,,5,6,True,vader_plain
2020-07-29,Tech,0.23742877964426878,0.11247857142857143,4,43,True,vader_finance_enhanced
2020-07-29,Tech,0.23283190464426878,0.08935357142857142,4,43,True,vader_plain
2020-07-29,Utilities,0.17923333333333333,0.2202,3,5,True,vader_finance_enhanced
2020-07-29,Utilities,0.17923333333333333,0.2202,3,5,True,vader_plain
2020-07-30,Comm,0.09921499999999998,0.024543750000000003,5,15,True,vader_finance_enhanced
2020-07-30,Comm,0.06398833333333334,0.024543750000000003,5,15,True,vader_plain
2020-07-30,Consumer,0.12270466666666668,0.04226472222222223,5,24,True,vader_finance_enhanced
2020-07-30,Consumer,0.10741133333333334,0.04226472222222223,5,24,True,vader_plain
2020-07-30,Energy,0.06696466666666666,0.3002125,5,29,True,vader_finance_enhanced
2020-07-30,Energy,0.058042666666666666,0.3002125,5,29,True,vader_plain
2020-07-30,Financials,0.30413333333333337,0.08430476190476191,3,9,True,vader_finance_enhanced
2020-07-30,Financials,0.27354666666666666,0.08430476190476191,3,9,True,vader_plain
2020-07-30,Healthcare,-0.014190625,0.138288,4,11,True,vader_finance_enhanced
2020-07-30,Healthcare,-0.014190625,0.138288,4,11,True,vader_plain
2020-07-30,Industrials,0.07696017094017095,0.05516834935897436,5,46,True,vader_finance_enhanced
2020-07-30,Industrials,0.0753268376068376,0.06423157051282052,5,46,True,vader_plain
2020-07-30,Materials,0.04978000000000001,0.06363333333333333,5,12,True,vader_finance_enhanced
2020-07-30,Materials,0.0039000000000000033,0.06363333333333333,5,12,True,vader_plain
2020-07-30,RealEstate,-0.061825000000000005,0.10452999999999998,4,6,True,vader_finance_enhanced
2020-07-30,RealEstate,-0.119175,0.10452999999999998,4,6,True,vader_plain
2020-07-30,Tech,0.040823611111111116,0.23742877964426878,4,40,True,vader_finance_enhanced
2020-07-30,Tech,0.040823611111111116,0.23283190464426878,4,40,True,vader_plain
2020-07-30,Utilities,0.16424999999999998,0.17923333333333333,3,5,True,vader_finance_enhanced
2020-07-30,Utilities,0.08778333333333332,0.17923333333333333,3,5,True,vader_plain
2020-07-31,Comm,0.20481666666666665,0.09921499999999998,3,6,True,vader_finance_enhanced
2020-07-31,Comm,0.20481666666666665,0.06398833333333334,3,6,True,vader_plain
2020-07-31,Consumer,0.029280285714285714,0.12270466666666668,5,19,True,vader_finance_enhanced
2020-07-31,Consumer,0.029280285714285714,0.10741133333333334,5,19,True,vader_plain
2020-07-31,Energy,-0.009664285714285709,0.06696466666666666,2,36,True,vader_finance_enhanced
2020-07-31,Energy,-0.027899523809523805,0.058042666666666666,2,36,True,vader_plain
2020-07-31,Financials,0.12506666666666666,0.30413333333333337,3,6,True,vader_finance_enhanced
2020-07-31,Financials,-0.08325,0.27354666666666666,3,6,True,vader_plain
2020-07-31,Healthcare,0.14988888888888888,-0.014190625,3,35,True,vader_finance_enhanced
2020-07-31,Healthcare,0.07349145299145299,-0.014190625,3,35,True,vader_plain
2020-07-31,Industrials,-0.008459999999999999,0.07696017094017095,5,24,True,vader_finance_enhanced
2020-07-31,Industrials,-0.010027999999999999,0.0753268376068376,5,24,True,vader_plain
2020-07-31,Materials,0.6249,0.04978000000000001,1,1,True,vader_finance_enhanced
2020-07-31,Materials,0.2732,0.0039000000000000033,1,1,True,vader_plain
2020-07-31,RealEstate,0.29295,-0.061825000000000005,2,3,True,vader_finance_enhanced
2020-07-31,RealEstate,0.29295,-0.119175,2,3,True,vader_plain
2020-07-31,Tech,0.26335,0.040823611111111116,2,4,True,vader_finance_enhanced
2020-07-31,Tech,0.26335,0.040823611111111116,2,4,True,vader_plain
2020-07-31,Utilities,0.173875,0.16424999999999998,2,7,True,vader_finance_enhanced
2020-07-31,Utilities,0.173875,0.08778333333333332,2,7,True,vader_plain
2020-08-03,Comm,0.24238400000000002,0.20481666666666665,5,22,True,vader_finance_enhanced
2020-08-03,Comm,0.24238400000000002,0.20481666666666665,5,22,True,vader_plain
2020-08-03,Consumer,0.050337607843137254,0.029280285714285714,5,36,True,vader_finance_enhanced
2020-08-03,Consumer,0.050337607843137254,0.029280285714285714,5,36,True,vader_plain
2020-08-03,Energy,0.10191750000000002,-0.009664285714285709,5,16,True,vader_finance_enhanced
2020-08-03,Energy,0.10191750000000002,-0.027899523809523805,5,16,True,vader_plain
2020-08-03,Financials,0.12214333333333334,0.12506666666666666,5,13,True,vader_finance_enhanced
2020-08-03,Financials,0.05421,-0.08325,5,13,True,vader_plain
2020-08-03,Healthcare,0.05058619047619047,0.14988888888888888,5,24,True,vader_finance_enhanced
2020-08-03,Healthcare,0.05058619047619047,0.07349145299145299,5,24,True,vader_plain
2020-08-03,Industrials,-0.09726818181818182,-0.008459999999999999,5,27,True,vader_finance_enhanced
2020-08-03,Industrials,-0.11562018181818183,-0.010027999999999999,5,27,True,vader_plain
2020-08-03,Materials,0.63375,0.6249,2,2,True,vader_finance_enhanced
2020-08-03,Materials,0.63375,0.2732,2,2,True,vader_plain
2020-08-03,RealEstate,0.33055,0.29295,2,2,True,vader_finance_enhanced
2020-08-03,RealEstate,-0.0258,0.29295,2,2,True,vader_plain
2020-08-03,Tech,0.15939222222222224,0.26335,3,15,True,vader_finance_enhanced
2020-08-03,Tech,0.15939222222222224,0.26335,3,15,True,vader_plain
2020-08-03,Utilities,0.3444666666666667,0.173875,2,4,True,vader_finance_enhanced
2020-08-03,Utilities,0.3444666666666667,0.173875,2,4,True,vader_plain
2020-08-04,Comm,0.15004,0.24238400000000002,5,21,True,vader_finance_enhanced
2020-08-04,Comm,0.08877538461538462,0.24238400000000002,5,21,True,vader_plain
2020-08-04,Consumer,0.22492161616161616,0.050337607843137254,5,40,True,vader_finance_enhanced
2020-08-04,Consumer,0.20537616161616162,0.050337607843137254,5,40,True,vader_plain
2020-08-04,Energy,-0.07496249999999999,0.10191750000000002,2,10,True,vader_finance_enhanced
2020-08-04,Energy,-0.014212499999999996,0.10191750000000002,2,10,True,vader_plain
2020-08-04,Financials,0.028711666666666656,0.12214333333333334,5,11,True,vader_finance_enhanced
2020-08-04,Financials,0.028711666666666656,0.05421,5,11,True,vader_plain
2020-08-04,Healthcare,0.0016916666666666677,0.05058619047619047,4,11,True,vader_finance_enhanced
2020-08-04,Healthcare,0.0016916666666666677,0.05058619047619047,4,11,True,vader_plain
2020-08-04,Industrials,0.07183333333333332,-0.09726818181818182,3,16,True,vader_finance_enhanced
2020-08-04,Industrials,0.07183333333333332,-0.11562018181818183,3,16,True,vader_plain
2020-08-04,Materials,0.148,0.63375,4,4,True,vader_finance_enhanced
2020-08-04,Materials,0.148,0.63375,4,4,True,vader_plain
2020-08-04,RealEstate,-0.2997,0.33055,1,2,True,vader_finance_enhanced
2020-08-04,RealEstate,-0.2997,-0.0258,1,2,True,vader_plain
2020-08-04,Tech,0.1761887878787879,0.15939222222222224,3,23,True,vader_finance_enhanced
2020-08-04,Tech,0.14003060606060605,0.15939222222222224,3,23,True,vader_plain
2020-08-04,Utilities,0.3929666666666667,0.3444666666666667,3,5,True,vader_finance_enhanced
2020-08-04,Utilities,0.3929666666666667,0.3444666666666667,3,5,True,vader_plain
2020-08-05,Comm,0.1688125,0.15004,4,10,True,vader_finance_enhanced
2020-08-05,Comm,0.1688125,0.08877538461538462,4,10,True,vader_plain
2020-08-05,Consumer,0.02464764705882353,0.22492161616161616,5,52,True,vader_finance_enhanced
2020-08-05,Consumer,0.020249411764705884,0.20537616161616162,5,52,True,vader_plain
2020-08-05,Energy,0.15685833333333332,-0.07496249999999999,3,15,True,vader_finance_enhanced
2020-08-05,Energy,0.15685833333333332,-0.014212499999999996,3,15,True,vader_plain
2020-08-05,Financials,0.132305,0.028711666666666656,3,13,True,vader_finance_enhanced
2020-08-05,Financials,0.132305,0.028711666666666656,3,13,True,vader_plain
2020-08-05,Healthcare,-0.023299999999999987,0.0016916666666666677,3,3,True,vader_finance_enhanced
2020-08-05,Healthcare,-0.023299999999999987,0.0016916666666666677,3,3,True,vader_plain
2020-08-05,Industrials,0.12022249999999998,0.07183333333333332,5,12,True,vader_finance_enhanced
2020-08-05,Industrials,0.12022249999999998,0.07183333333333332,5,12,True,vader_plain
2020-08-05,Materials,-0.017116666666666665,0.148,3,4,True,vader_finance_enhanced
2020-08-05,Materials,-0.017116666666666665,0.148,3,4,True,vader_plain
2020-08-05,RealEstate,0.18869999999999998,-0.2997,2,3,True,vader_finance_enhanced
2020-08-05,RealEstate,0.074,-0.2997,2,3,True,vader_plain
2020-08-05,Tech,0.08502410714285716,0.1761887878787879,4,19,True,vader_finance_enhanced
2020-08-05,Tech,0.08502410714285716,0.14003060606060605,4,19,True,vader_plain
2020-08-05,Utilities,-0.03423333333333333,0.3929666666666667,3,4,True,vader_finance_enhanced
2020-08-05,Utilities,-0.03423333333333333,0.3929666666666667,3,4,True,vader_plain
2020-08-06,Comm,0.2681349206349206,0.1688125,3,13,True,vader_finance_enhanced
2020-08-06,Comm,0.2236301587301587,0.1688125,3,13,True,vader_plain
2020-08-06,Consumer,0.075116,0.02464764705882353,5,17,True,vader_finance_enhanced
2020-08-06,Consumer,0.060406,0.020249411764705884,5,17,True,vader_plain
2020-08-06,Energy,0.19343333333333332,0.15685833333333332,2,5,True,vader_finance_enhanced
2020-08-06,Energy,0.19343333333333332,0.15685833333333332,2,5,True,vader_plain
2020-08-06,Financials,0.0031250000000000062,0.132305,4,8,True,vader_finance_enhanced
2020-08-06,Financials,0.0031250000000000062,0.132305,4,8,True,vader_plain
2020-08-06,Healthcare,0.30344166666666667,-0.023299999999999987,3,11,True,vader_finance_enhanced
2020-08-06,Healthcare,0.30344166666666667,-0.023299999999999987,3,11,True,vader_plain
2020-08-06,Industrials,0.30506666666666665,0.12022249999999998,3,5,True,vader_finance_enhanced
2020-08-06,Industrials,0.30506666666666665,0.12022249999999998,3,5,True,vader_plain
2020-08-06,Materials,0.34626666666666667,-0.017116666666666665,3,3,True,vader_finance_enhanced
2020-08-06,Materials,0.34626666666666667,-0.017116666666666665,3,3,True,vader_plain
2020-08-06,RealEstate,0.0,0.18869999999999998,2,3,True,vader_finance_enhanced
2020-08-06,RealEstate,0.0,0.074,2,3,True,vader_plain
2020-08-06,Tech,0.07881666666666666,0.08502410714285716,3,7,True,vader_finance_enhanced
2020-08-06,Tech,0.03765833333333333,0.08502410714285716,3,7,True,vader_plain
2020-08-06,Utilities,0.067925,-0.03423333333333333,2,8,True,vader_finance_enhanced
2020-08-06,Utilities,0.067925,-0.03423333333333333,2,8,True,vader_plain
2020-08-07,Comm,0.0760128205128205,0.2681349206349206,2,28,True,vader_finance_enhanced
2020-08-07,Comm,0.0760128205128205,0.2236301587301587,2,28,True,vader_plain
2020-08-07,Consumer,0.14675666666666665,0.075116,4,15,True,vader_finance_enhanced
2020-08-07,Consumer,0.14675666666666665,0.060406,4,15,True,vader_plain
2020-08-07,Energy,0.04856888888888889,0.19343333333333332,3,9,True,vader_finance_enhanced
2020-08-07,Energy,0.04856888888888889,0.19343333333333332,3,9,True,vader_plain
2020-08-07,Financials,0.05669166666666667,0.0031250000000000062,3,7,True,vader_finance_enhanced
2020-08-07,Financials,0.05669166666666667,0.0031250000000000062,3,7,True,vader_plain
2020-08-07,Healthcare,0.2503357142857143,0.30344166666666667,5,13,True,vader_finance_enhanced
2020-08-07,Healthcare,0.2503357142857143,0.30344166666666667,5,13,True,vader_plain
2020-08-07,Industrials,-5.416666666667458e-05,0.30506666666666665,4,8,True,vader_finance_enhanced
2020-08-07,Industrials,-5.416666666667458e-05,0.30506666666666665,4,8,True,vader_plain
2020-08-07,Materials,,0.34626666666666667,0,0,False,vader_finance_enhanced
2020-08-07,Materials,,0.34626666666666667,0,0,False,vader_plain
2020-08-07,RealEstate,0.33947499999999997,0.0,4,6,True,vader_finance_enhanced
2020-08-07,RealEstate,0.33947499999999997,0.0,4,6,True,vader_plain
2020-08-07,Tech,0.31845,0.07881666666666666,2,3,True,vader_finance_enhanced
2020-08-07,Tech,0.31845,0.03765833333333333,2,3,True,vader_plain
2020-08-07,Utilities,0.0,0.067925,1,1,True,vader_finance_enhanced
2020-08-07,Utilities,0.0,0.067925,1,1,True,vader_plain
2020-08-10,Comm,0.23690333333333333,0.0760128205128205,5,11,True,vader_finance_enhanced
2020-08-10,Comm,0.23690333333333333,0.0760128205128205,5,11,True,vader_plain
2020-08-10,Consumer,0.08886242424242423,0.14675666666666665,5,24,True,vader_finance_enhanced
2020-08-10,Consumer,0.09989385281385281,0.14675666666666665,5,24,True,vader_plain
2020-08-10,Energy,0.19007644444444444,0.04856888888888889,5,18,True,vader_finance_enhanced
2020-08-10,Energy,0.19686977777777778,0.04856888888888889,5,18,True,vader_plain
2020-08-10,Financials,0.26968333333333333,0.05669166666666667,5,10,True,vader_finance_enhanced
2020-08-10,Financials,0.26968333333333333,0.05669166666666667,5,10,True,vader_plain
2020-08-10,Healthcare,0.16973888888888888,0.2503357142857143,3,8,True,vader_finance_enhanced
2020-08-10,Healthcare,0.16973888888888888,0.2503357142857143,3,8,True,vader_plain
2020-08-10,Industrials,0.15898333333333334,-5.416666666667458e-05,3,10,True,vader_finance_enhanced
2020-08-10,Industrials,0.15898333333333334,-5.416666666667458e-05,3,10,True,vader_plain
2020-08-10,Materials,0.3035111111111111,,3,5,True,vader_finance_enhanced
2020-08-10,Materials,0.15057777777777778,,3,5,True,vader_plain
2020-08-10,RealEstate,0.0,0.33947499999999997,1,1,True,vader_finance_enhanced
2020-08-10,RealEstate,0.0,0.33947499999999997,1,1,True,vader_plain
2020-08-10,Tech,0.12135,0.31845,4,11,True,vader_finance_enhanced
2020-08-10,Tech,0.12135,0.31845,4,11,True,vader_plain
2020-08-10,Utilities,0.07137222222222223,0.0,3,6,True,vader_finance_enhanced
2020-08-10,Utilities,0.03229444444444445,0.0,3,6,True,vader_plain
2020-08-11,Comm,0.13919444444444445,0.23690333333333333,3,9,True,vader_finance_enhanced
2020-08-11,Comm,0.13919444444444445,0.23690333333333333,3,9,True,vader_plain
2020-08-11,Consumer,0.06640854166666668,0.08886242424242423,4,22,True,vader_finance_enhanced
2020-08-11,Consumer,0.06640854166666668,0.09989385281385281,4,22,True,vader_plain
2020-08-11,Energy,0.2246669642857143,0.19007644444444444,4,14,True,vader_finance_enhanced
